"Time (s)"	"Magnetic Field x (µT)"	"Magnetic Field y (µT)"	"Magnetic Field z (µT)"	"Absolute field (µT)"
1.170502083E0	4.286605835E0	-4.471611404E1	-3.540457153E1	5.719606219E1
1.180542083E0	4.286605835E0	-4.471611404E1	-3.540457153E1	5.719606219E1
1.190583083E0	4.232681274E0	-4.454586029E1	-3.513650513E1	5.689308616E1
1.200623083E0	4.232681274E0	-4.454586029E1	-3.513650513E1	5.689308616E1
1.210633083E0	4.143630981E0	-4.446117020E1	-3.530722046E1	5.692596200E1
1.220673083E0	4.143630981E0	-4.446117020E1	-3.530722046E1	5.692596200E1
1.230713083E0	4.266815186E0	-4.437098312E1	-3.521392822E1	5.680678301E1
1.240753083E0	4.266815186E0	-4.437098312E1	-3.521392822E1	5.680678301E1
1.250794083E0	4.314147949E0	-4.434606934E1	-3.518041992E1	5.677013021E1
1.260804083E0	4.314147949E0	-4.434606934E1	-3.518041992E1	5.677013021E1
1.270844083E0	4.242538452E0	-4.392901611E1	-3.538970947E1	5.657021412E1
1.280884083E0	4.242538452E0	-4.392901611E1	-3.538970947E1	5.657021412E1
1.290924083E0	4.028762817E0	-4.399210739E1	-3.519818115E1	5.648405438E1
1.300934083E0	4.028762817E0	-4.399210739E1	-3.519818115E1	5.648405438E1
1.310974083E0	4.366577148E0	-4.398867416E1	-3.537689209E1	5.661797369E1
1.321015083E0	4.366577148E0	-4.398867416E1	-3.537689209E1	5.661797369E1
1.331055083E0	4.221450806E0	-4.400643539E1	-3.537103271E1	5.661710835E1
1.341095083E0	4.221450806E0	-4.400643539E1	-3.537103271E1	5.661710835E1
1.351105083E0	4.215530396E0	-4.381707001E1	-3.513885498E1	5.632446582E1
1.361145083E0	4.215530396E0	-4.381707001E1	-3.513885498E1	5.632446582E1
1.371186083E0	4.334213257E0	-4.386045456E1	-3.512451172E1	5.635828424E1
1.381226083E0	4.334213257E0	-4.386045456E1	-3.512451172E1	5.635828424E1
1.391266083E0	4.174728394E0	-4.393545532E1	-3.540979004E1	5.658273431E1
1.401276083E0	4.174728394E0	-4.393545532E1	-3.540979004E1	5.658273431E1
1.411316083E0	4.330947876E0	-4.405322266E1	-3.540692139E1	5.668415668E1
1.421357083E0	4.330947876E0	-4.405322266E1	-3.540692139E1	5.668415668E1
1.431397083E0	4.378143311E0	-4.402442551E1	-3.530313110E1	5.660061171E1
1.441437083E0	4.378143311E0	-4.402442551E1	-3.530313110E1	5.660061171E1
1.451447083E0	4.304336548E0	-4.401199722E1	-3.537460327E1	5.662990172E1
1.461487083E0	4.304336548E0	-4.401199722E1	-3.537460327E1	5.662990172E1
1.471527083E0	4.191650391E0	-4.396285629E1	-3.535229492E1	5.656931520E1
1.481552458E0	4.191650391E0	-4.396285629E1	-3.535229492E1	5.656931520E1
1.491592458E0	4.191650391E0	-4.396285629E1	-3.535229492E1	5.656931520E1
1.501602458E0	4.278182983E0	-4.397882462E1	-3.528549194E1	5.654649243E1
1.511642458E0	4.278182983E0	-4.397882462E1	-3.528549194E1	5.654649243E1
1.521682458E0	4.373504639E0	-4.392929840E1	-3.546527100E1	5.662769859E1
1.531723458E0	4.373504639E0	-4.392929840E1	-3.546527100E1	5.662769859E1
1.541732458E0	4.281204224E0	-4.401435471E1	-3.545501709E1	5.668024671E1
1.551773458E0	4.281204224E0	-4.401435471E1	-3.545501709E1	5.668024671E1
1.561813458E0	4.557815552E0	-4.405644989E1	-3.537417603E1	5.668400823E1
1.571853458E0	4.557815552E0	-4.405644989E1	-3.537417603E1	5.668400823E1
1.581893458E0	4.206802368E0	-4.396224213E1	-3.525448608E1	5.650889052E1
1.591903458E0	4.206802368E0	-4.396224213E1	-3.525448608E1	5.650889052E1
1.601944458E0	4.206512451E0	-4.411036301E1	-3.511563110E1	5.653783175E1
1.611984458E0	4.206512451E0	-4.411036301E1	-3.511563110E1	5.653783175E1
1.622024458E0	4.260467529E0	-4.382636261E1	-3.521670532E1	5.638366764E1
1.632064458E0	4.260467529E0	-4.382636261E1	-3.521670532E1	5.638366764E1
1.642074458E0	4.361526489E0	-4.401466751E1	-3.510763550E1	5.646999150E1
1.652114458E0	4.361526489E0	-4.401466751E1	-3.510763550E1	5.646999150E1
1.662155458E0	4.363800049E0	-4.401867294E1	-3.521670532E1	5.654115892E1
1.672195458E0	4.363800049E0	-4.401867294E1	-3.521670532E1	5.654115892E1
1.682235458E0	4.406967163E0	-4.379176712E1	-3.521630859E1	5.636779770E1
1.692245458E0	4.406967163E0	-4.379176712E1	-3.521630859E1	5.636779770E1
1.702285458E0	4.303833008E0	-4.399102783E1	-3.535421753E1	5.660083220E1
1.712326458E0	4.303833008E0	-4.399102783E1	-3.535421753E1	5.660083220E1
1.722366458E0	4.279678345E0	-4.393933868E1	-3.540939331E1	5.659334117E1
1.732406458E0	4.279678345E0	-4.393933868E1	-3.540939331E1	5.659334117E1
1.742416458E0	4.356369019E0	-4.392210007E1	-3.535317993E1	5.655065125E1
1.752456458E0	4.356369019E0	-4.392210007E1	-3.535317993E1	5.655065125E1
1.762497458E0	4.428375244E0	-4.390415573E1	-3.506176758E1	5.636056195E1
1.772537458E0	4.428375244E0	-4.390415573E1	-3.506176758E1	5.636056195E1
1.782547458E0	4.302154541E0	-4.379362106E1	-3.506927490E1	5.626938619E1
1.792587458E0	4.302154541E0	-4.379362106E1	-3.506927490E1	5.626938619E1
1.802627458E0	4.474121094E0	-4.369078827E1	-3.503283691E1	5.618008901E1
1.812667458E0	4.474121094E0	-4.369078827E1	-3.503283691E1	5.618008901E1
1.822708458E0	4.504684448E0	-4.338563919E1	-3.516235352E1	5.602675231E1
1.832717458E0	4.504684448E0	-4.338563919E1	-3.516235352E1	5.602675231E1
1.842758458E0	4.696838379E0	-4.360497665E1	-3.495797729E1	5.608488617E1
1.852798458E0	4.696838379E0	-4.360497665E1	-3.495797729E1	5.608488617E1
1.862838458E0	4.690734863E0	-4.354698563E1	-3.489151001E1	5.599786086E1
1.872879458E0	4.690734863E0	-4.354698563E1	-3.489151001E1	5.599786086E1
1.882888458E0	4.751205444E0	-4.354493713E1	-3.488339233E1	5.599630848E1
1.892929458E0	4.751205444E0	-4.354493713E1	-3.488339233E1	5.599630848E1
1.902969458E0	4.811874390E0	-4.364315414E1	-3.504858398E1	5.618079991E1
1.913009458E0	4.811874390E0	-4.364315414E1	-3.504858398E1	5.618079991E1
1.923049458E0	4.749191284E0	-4.359193420E1	-3.495538330E1	5.607753888E1
1.933059458E0	4.749191284E0	-4.359193420E1	-3.495538330E1	5.607753888E1
1.943100458E0	4.564163208E0	-4.407667542E1	-3.481234741E1	5.635143684E1
1.953140458E0	4.564163208E0	-4.407667542E1	-3.481234741E1	5.635143684E1
1.963180458E0	5.014144897E0	-4.409136200E1	-3.474282837E1	5.635826448E1
1.973220458E0	5.014144897E0	-4.409136200E1	-3.474282837E1	5.635826448E1
1.983230458E0	5.075469971E0	-4.398649216E1	-3.461364746E1	5.620210386E1
1.993270458E0	5.075469971E0	-4.398649216E1	-3.461364746E1	5.620210386E1
2.003311458E0	4.890914917E0	-4.399821854E1	-3.430905151E1	5.600781462E1
2.013351458E0	4.890914917E0	-4.399821854E1	-3.430905151E1	5.600781462E1
2.023361458E0	4.818420410E0	-4.407109070E1	-3.425784302E1	5.602747557E1
2.033401458E0	4.818420410E0	-4.407109070E1	-3.425784302E1	5.602747557E1
2.043441458E0	4.771621704E0	-4.411172104E1	-3.438174438E1	5.613124490E1
2.053482458E0	4.771621704E0	-4.411172104E1	-3.438174438E1	5.613124490E1
2.063522458E0	4.771377563E0	-4.411838531E1	-3.464981079E1	5.630104222E1
2.073532458E0	4.771377563E0	-4.411838531E1	-3.464981079E1	5.630104222E1
2.083572458E0	4.756210327E0	-4.428323746E1	-3.450946045E1	5.634296333E1
2.093612458E0	4.756210327E0	-4.428323746E1	-3.450946045E1	5.634296333E1
2.103653458E0	4.846984863E0	-4.425543594E1	-3.424569702E1	5.616764760E1
2.113693458E0	4.846984863E0	-4.425543594E1	-3.424569702E1	5.616764760E1
2.123703458E0	4.941940308E0	-4.440727997E1	-3.427789307E1	5.631521323E1
2.145635833E0	3.816268921E0	-2.992476654E1	-3.171118164E1	4.376819167E1
2.155644833E0	3.816268921E0	-2.992476654E1	-3.171118164E1	4.376819167E1
2.165685833E0	3.578948975E0	-2.993821716E1	-3.189639282E1	4.389174863E1
2.175725833E0	3.578948975E0	-2.993821716E1	-3.189639282E1	4.389174863E1
2.185765833E0	3.120910645E0	-3.003978729E1	-3.185177612E1	4.389378710E1
2.195806833E0	3.120910645E0	-3.003978729E1	-3.185177612E1	4.389378710E1
