"Time (s)"	"Magnetic Field x (µT)"	"Magnetic Field y (µT)"	"Magnetic Field z (µT)"	"Absolute field (µT)"
4.166705208E0	4.365371704E0	1.846463776E1	-4.570324707E1	4.948521103E1
4.176715208E0	4.304275513E0	1.853148651E1	-4.537469482E1	4.920168402E1
4.186755208E0	4.304275513E0	1.853148651E1	-4.537469482E1	4.920168402E1
4.196795208E0	4.599014282E0	1.818547821E1	-4.582559204E1	4.951613309E1
4.206836208E0	4.599014282E0	1.818547821E1	-4.582559204E1	4.951613309E1
4.216876208E0	5.073959351E0	1.762989807E1	-4.573529053E1	4.927753209E1
4.226916208E0	5.073959351E0	1.762989807E1	-4.573529053E1	4.927753209E1
4.236926208E0	5.210647583E0	1.708255768E1	-4.614196777E1	4.947773050E1
4.246966208E0	5.210647583E0	1.708255768E1	-4.614196777E1	4.947773050E1
4.257007208E0	4.591110229E0	1.580266571E1	-4.634066772E1	4.917580728E1
4.267047208E0	4.591110229E0	1.580266571E1	-4.634066772E1	4.917580728E1
4.277087208E0	4.705276489E0	1.428147125E1	-4.683190918E1	4.918666247E1
4.287127208E0	4.705276489E0	1.428147125E1	-4.683190918E1	4.918666247E1
4.297168208E0	5.777511597E0	1.264337921E1	-4.717782593E1	4.918314688E1
4.307178208E0	5.777511597E0	1.264337921E1	-4.717782593E1	4.918314688E1
4.317218208E0	6.932662964E0	1.144685364E1	-4.731890869E1	4.917490614E1
4.327258208E0	6.932662964E0	1.144685364E1	-4.731890869E1	4.917490614E1
4.337298208E0	8.155456543E0	1.103260040E1	-4.739657593E1	4.934232618E1
4.347339208E0	8.155456543E0	1.103260040E1	-4.739657593E1	4.934232618E1
4.357379208E0	7.740463257E0	1.155571747E1	-4.727346802E1	4.927707536E1
4.367389208E0	7.740463257E0	1.155571747E1	-4.727346802E1	4.927707536E1
4.377429208E0	6.483551025E0	1.243455505E1	-4.705361938E1	4.909885631E1
4.387469208E0	6.483551025E0	1.243455505E1	-4.705361938E1	4.909885631E1
4.397510208E0	5.996002197E0	1.319027710E1	-4.698181152E1	4.916529331E1
4.407550208E0	5.996002197E0	1.319027710E1	-4.698181152E1	4.916529331E1
4.417590208E0	6.105499268E0	1.347634125E1	-4.682324219E1	4.910503949E1
4.427600208E0	6.105499268E0	1.347634125E1	-4.682324219E1	4.910503949E1
4.437640208E0	6.710693359E0	1.349970245E1	-4.682135010E1	4.918855758E1
4.447680208E0	6.710693359E0	1.349970245E1	-4.682135010E1	4.918855758E1
4.457721208E0	6.996826172E0	1.331610107E1	-4.681286621E1	4.917030168E1
4.467761208E0	6.996826172E0	1.331610107E1	-4.681286621E1	4.917030168E1
4.477801208E0	6.504898071E0	1.322694397E1	-4.714294434E1	4.939355167E1
4.487842208E0	6.504898071E0	1.322694397E1	-4.714294434E1	4.939355167E1
4.497851208E0	5.374298096E0	1.338140869E1	-4.695523071E1	4.911963833E1
