"Time (s)"	"Linear Acceleration x (m/s^2)"	"Linear Acceleration y (m/s^2)"	"Linear Acceleration z (m/s^2)"	"Absolute acceleration (m/s^2)"
1.604419535E2	-3.306526448E-2	4.463604544E-2	-1.530420989E-1	1.628114624E-1
1.604519935E2	-6.166791569E-2	5.207814398E-2	-1.482543987E-1	1.688029373E-1
1.604620335E2	-6.197124914E-2	3.739157366E-2	-1.576847881E-1	1.735023282E-1
1.604720745E2	-6.172636044E-2	2.104612998E-2	-1.653165740E-1	1.777150888E-1
1.604821145E2	-5.287443426E-2	8.028291045E-3	-1.653136504E-1	1.737491360E-1
1.604921245E2	-3.177501239E-2	-8.336028177E-3	-1.594699430E-1	1.628183144E-1
1.605021645E2	-7.085126024E-3	-2.037046594E-2	-1.673975980E-1	1.687812511E-1
1.605122045E2	4.516608641E-3	-1.701379870E-2	-1.834119523E-1	1.842547512E-1
1.605222445E2	1.051587931E-2	-1.319667237E-2	-1.735319120E-1	1.743503953E-1
1.605322855E2	1.096840812E-2	1.680800412E-4	-1.754784501E-1	1.758209904E-1
1.605422955E2	6.740286481E-3	8.706193473E-3	-1.799720353E-1	1.803085210E-1
1.605523355E2	-1.433666929E-2	1.668111954E-2	-1.641079545E-1	1.655754226E-1
1.605623755E2	-1.605867430E-2	1.833436495E-2	-1.410582304E-1	1.431483647E-1
1.605724155E2	-2.968497997E-2	2.519338645E-2	-1.552815825E-1	1.600883338E-1
1.605824565E2	-2.424074711E-2	2.578297765E-2	-1.704007280E-1	1.740367313E-1
1.605924655E2	-1.721355421E-2	1.992964983E-2	-1.674063689E-1	1.694650103E-1
1.606025065E2	-1.223529875E-3	1.803784716E-2	-1.700978422E-1	1.710559466E-1
1.606125465E2	2.146092597E-3	9.361730302E-3	-1.799737895E-1	1.802298882E-1
1.606225865E2	9.700896218E-5	3.522454072E-3	-1.519779056E-1	1.520187518E-1
1.606326275E2	4.584317571E-3	-1.703951731E-3	-1.576643229E-1	1.577401601E-1
1.606426365E2	-6.875439389E-3	2.075478332E-3	-1.715871280E-1	1.717373628E-1
1.606526775E2	-2.436879200E-2	1.178616864E-2	-1.876055753E-1	1.895484204E-1
1.606627175E2	-2.624390270E-2	1.603669242E-2	-1.787756950E-1	1.814019488E-1
1.606727575E2	-4.429748252E-2	1.913437368E-2	-1.632098222E-1	1.701935289E-1
1.606827975E2	-4.724734800E-2	1.604978470E-2	-1.615644157E-1	1.690945531E-1
1.606928385E2	-3.472975664E-2	9.811116233E-3	-1.581215751E-1	1.621876892E-1
1.607028475E2	-2.523230698E-2	1.091073082E-2	-1.615620768E-1	1.638841604E-1
1.607128885E2	-1.248666507E-2	-3.212286690E-3	-1.636553800E-1	1.641624774E-1
1.607229285E2	4.342854973E-3	-5.139729967E-3	-1.636530411E-1	1.637913157E-1
1.607329685E2	-4.846510375E-3	6.720323721E-3	-1.889498502E-1	1.891314287E-1
1.607430095E2	-8.618667964E-3	2.308234060E-3	-1.819150651E-1	1.821337428E-1
1.607530185E2	-1.688337838E-3	1.279643046E-2	-1.735354203E-1	1.740147730E-1
1.607630595E2	-4.445784241E-3	1.659362144E-2	-1.596172929E-1	1.605390714E-1
1.607730995E2	-3.720903089E-3	2.849790383E-2	-1.659048039E-1	1.683757096E-1
1.607831395E2	-9.121528510E-3	2.925172870E-2	-1.552769047E-1	1.582712325E-1
1.607931805E2	-1.415009743E-2	1.615733692E-2	-1.599155009E-1	1.613513316E-1
1.608031895E2	-1.250941440E-2	-1.944902698E-3	-1.602131242E-1	1.607125174E-1
1.608132305E2	-2.030593643E-2	-8.641051836E-3	-1.666468155E-1	1.681016358E-1
1.608232705E2	-2.081041410E-2	-2.298394293E-3	-1.612562674E-1	1.626097775E-1
1.608333105E2	-2.500968338E-2	-4.024693351E-3	-1.699393827E-1	1.718169846E-1
1.608433505E2	-2.627378745E-2	1.511200095E-2	-1.600622660E-1	1.629067631E-1
1.608533605E2	-4.031577534E-2	3.222438005E-2	-1.603639823E-1	1.684647715E-1
1.608634005E2	-3.388809563E-2	1.683408818E-2	-1.712918437E-1	1.754214504E-1
1.608734415E2	-2.291303630E-2	1.734093214E-2	-1.611124259E-1	1.636549081E-1
1.608834815E2	-1.747409334E-2	1.418719070E-2	-1.470387626E-1	1.487515311E-1
1.608935215E2	-8.215155266E-3	4.376412509E-3	-1.630525321E-1	1.633180026E-1
1.609035625E2	1.837542336E-3	-5.099100955E-3	-1.627508157E-1	1.628410434E-1
1.609135715E2	-4.246101826E-3	5.290277498E-3	-1.661919022E-1	1.663302882E-1
1.609236125E2	-4.173550671E-3	2.229397148E-3	-1.726285172E-1	1.726933516E-1
1.609336525E2	-8.226027433E-3	1.026301464E-2	-1.780202347E-1	1.785054648E-1
1.609436925E2	-1.372428308E-2	1.356088995E-2	-1.753275919E-1	1.763859920E-1
1.609537325E2	-1.842139710E-2	2.854626213E-2	-1.657492679E-1	1.691953214E-1
1.609637425E2	-1.816410134E-2	1.298244501E-2	-1.600610965E-1	1.616107456E-1
1.609737835E2	-2.218088267E-2	9.964541690E-3	-1.555704349E-1	1.574593404E-1
1.609838235E2	-1.288181808E-2	1.040500148E-2	-1.629034281E-1	1.637428843E-1
1.609938635E2	-1.903811390E-2	9.521094337E-3	-1.754755265E-1	1.767618777E-1
1.610039035E2	-1.685384081E-2	5.638305601E-3	-1.590097672E-1	1.599998391E-1
1.610139135E2	-1.621605576E-2	1.012788001E-2	-1.640991837E-1	1.652091901E-1
1.610239535E2	-1.346228214E-2	1.635023109E-2	-1.667935807E-1	1.681328690E-1
1.610339945E2	-2.006963583E-2	1.275508882E-2	-1.849076700E-1	1.864304938E-1
1.610440345E2	-2.623758953E-2	5.307234423E-3	-1.789212906E-1	1.809127029E-1
1.610540745E2	-3.026562676E-2	-8.800242282E-4	-1.682933915E-1	1.709954626E-1
1.610640845E2	-2.984228835E-2	9.464540798E-4	-1.661977494E-1	1.688583722E-1
1.610741245E2	-1.972594745E-2	3.013326041E-4	-1.694909012E-1	1.706351939E-1
1.610841655E2	-1.050504369E-2	1.146236080E-2	-1.581133890E-1	1.588760065E-1
1.610942055E2	-1.865135713E-2	2.822904155E-2	-1.732296109E-1	1.765028329E-1
1.611042425E2	-1.105352165E-2	2.379085869E-2	-1.609533817E-1	1.630772098E-1
1.611142525E2	5.085798539E-4	1.229818373E-2	-1.602043533E-1	1.606765036E-1
1.611242925E2	-5.199983697E-3	6.262404509E-3	-1.729273099E-1	1.731187801E-1
1.611343335E2	7.777975397E-3	-2.826982588E-3	-1.796633023E-1	1.798538043E-1
1.611443735E2	-9.021924846E-3	-5.406874632E-3	-1.600529104E-1	1.603981408E-1
1.611544135E2	-1.980173285E-2	1.290480494E-3	-1.697815078E-1	1.709372235E-1
1.611644535E2	-1.664687678E-2	1.252739458E-2	-1.640939212E-1	1.654112121E-1
1.611744635E2	-2.021511273E-2	1.662677698E-2	-1.765186697E-1	1.784487076E-1
1.611845035E2	-2.847758476E-2	1.411525168E-2	-1.691845071E-1	1.721441565E-1
1.611945445E2	-3.038163917E-2	1.803375411E-2	-1.684348941E-1	1.721004760E-1
1.612045845E2	-2.542881911E-2	1.482995502E-2	-1.619965249E-1	1.646494048E-1
1.612146245E2	-2.913467475E-2	-2.460700208E-3	-1.552587783E-1	1.579878874E-1
1.612246345E2	-2.743590329E-2	9.617253626E-3	-1.669315749E-1	1.694443008E-1
1.612346745E2	-3.449814294E-2	5.349197332E-3	-1.706726235E-1	1.742064298E-1
1.612447155E2	-2.565397345E-2	1.600657926E-2	-1.658843386E-1	1.686177652E-1
1.612547555E2	-1.667878979E-2	7.999566598E-3	-1.769607192E-1	1.779249034E-1
1.612647955E2	-1.105711221E-2	4.332055897E-4	-1.738172561E-1	1.741691302E-1
1.612748055E2	-1.003503718E-2	4.022811279E-3	-1.649856216E-1	1.653394699E-1
1.612848455E2	-5.382179283E-4	1.128308882E-2	-1.600453091E-1	1.604434440E-1
1.612948855E2	-1.810014741E-3	1.802761453E-2	-1.696248025E-1	1.705896968E-1
1.613049265E2	1.641368251E-3	2.218153135E-2	-1.762122756E-1	1.776104741E-1
1.613149665E2	-1.159731271E-3	1.322755298E-2	-1.624414980E-1	1.629832918E-1
1.613249765E2	-9.978885641E-3	3.559821434E-3	-1.625923562E-1	1.629371805E-1
1.613350165E2	-1.640450969E-2	2.965662098E-3	-1.637898660E-1	1.646360328E-1
1.613450565E2	-2.145355300E-2	8.112975173E-3	-1.597494400E-1	1.613876044E-1
1.613550975E2	-3.012671884E-2	1.148645315E-2	-1.648400259E-1	1.679636625E-1
1.613651375E2	-2.734539935E-2	1.165291607E-2	-1.585530996E-1	1.613153642E-1
1.613751775E2	-2.892652301E-2	1.176852649E-2	-1.560072219E-1	1.591021535E-1
1.613851875E2	-2.073820098E-2	5.813183030E-3	-1.615439504E-1	1.629733537E-1
1.613952275E2	-1.674954110E-2	1.922665006E-3	-1.630396682E-1	1.639090515E-1
1.614052685E2	-1.619278567E-2	-7.452733163E-4	-1.597447622E-1	1.605650983E-1
1.614153085E2	-1.826682047E-2	4.470205503E-3	-1.597435927E-1	1.608467435E-1
1.614253485E2	-1.674210417E-2	1.183273623E-2	-1.745633608E-1	1.757631322E-1
1.614353585E2	-1.346424644E-2	9.071087139E-3	-1.732167470E-1	1.739758949E-1
1.614453985E2	-2.648609620E-2	1.998861535E-2	-1.642360085E-1	1.675545420E-1
1.614554385E2	-2.230427720E-2	1.904849270E-2	-1.691751516E-1	1.716990325E-1
1.614654795E2	-1.318950039E-2	1.556268423E-2	-1.735155398E-1	1.747106253E-1
1.614755195E2	-1.212599237E-2	1.044390374E-2	-1.646821511E-1	1.654579273E-1
1.614855295E2	-1.187403219E-2	-1.197756445E-3	-1.618380654E-1	1.622774990E-1
1.614955695E2	-4.182330631E-3	5.993505679E-3	-1.706685305E-1	1.708249434E-1
1.615056095E2	-9.587487644E-3	6.539900573E-3	-1.745616066E-1	1.749469769E-1
1.615156505E2	-1.166937964E-2	2.044995152E-2	-1.651312172E-1	1.668013604E-1
1.615256905E2	-9.519705623E-3	1.913268347E-2	-1.595939040E-1	1.610183175E-1
1.615357005E2	-2.285921451E-2	-1.895612497E-3	-1.655820376E-1	1.671632382E-1
1.615457405E2	-1.126699070E-2	4.971311884E-3	-1.708217275E-1	1.712650624E-1
1.615557805E2	-1.529519239E-2	1.237581465E-2	-1.699247646E-1	1.710600168E-1
1.615658215E2	-2.878662838E-2	6.897357311E-3	-1.685746425E-1	1.711538887E-1
1.615758615E2	-2.390850649E-2	1.056765458E-2	-1.673747939E-1	1.694037002E-1
1.615859015E2	-2.739249685E-2	9.394429028E-3	-1.536028469E-1	1.563087929E-1
1.615959115E2	-2.390955716E-2	7.006791607E-3	-1.595892262E-1	1.615223922E-1
1.616059515E2	-1.979319043E-2	1.035001938E-2	-1.694686818E-1	1.709342780E-1
1.616159915E2	-2.232235788E-2	2.380667358E-2	-1.627326894E-1	1.659728097E-1
1.616260325E2	-2.420175349E-2	1.863597164E-2	-1.655767751E-1	1.683707004E-1
1.616360725E2	-2.067697881E-2	1.516183019E-2	-1.723133522E-1	1.742105333E-1
1.616460825E2	-6.771020908E-3	1.537704427E-2	-1.685705495E-1	1.694058156E-1
1.616561225E2	-4.048831388E-3	8.757411428E-3	-1.685687953E-1	1.688446743E-1
1.616661625E2	-7.662977111E-3	-1.892917296E-3	-1.699171633E-1	1.701004019E-1
1.616762035E2	-2.729324950E-3	8.553115195E-3	-1.738067311E-1	1.740384577E-1
1.616862435E2	-1.155721360E-2	6.279790839E-3	-1.606341237E-1	1.611717303E-1
1.616962535E2	-1.383065673E-2	5.764303962E-3	-1.691669655E-1	1.698292568E-1
1.617062935E2	-1.114317591E-2	1.239342025E-2	-1.772489870E-1	1.780308137E-1
1.617163335E2	-1.780350172E-2	-1.352186892E-3	-1.672198427E-1	1.681703567E-1
1.617263745E2	-2.543467546E-2	8.634976214E-3	-1.699154091E-1	1.720253812E-1
1.617364145E2	-2.435369887E-2	1.328234321E-2	-1.812923366E-1	1.834023844E-1
1.617464245E2	-3.041156961E-2	8.897708058E-3	-1.788996559E-1	1.816841206E-1
1.617564645E2	-2.051197769E-2	1.590185928E-2	-1.702188796E-1	1.721861705E-1
1.617665045E2	-2.072153642E-2	1.048274204E-2	-1.539033937E-1	1.556455093E-1
1.617765445E2	-1.935876058E-2	1.132523445E-3	-1.467177504E-1	1.479937246E-1
1.617865855E2	-1.823833357E-2	1.707533151E-3	-1.598886037E-1	1.609345148E-1
1.617966255E2	-1.774125628E-2	5.328092538E-4	-1.705170876E-1	1.714383656E-1
1.618066355E2	-7.418508679E-3	5.526075605E-3	-1.700668520E-1	1.703182489E-1
1.618166755E2	-7.022295864E-3	-1.054572752E-3	-1.708147109E-1	1.709622479E-1
1.618267155E2	-1.659873775E-2	9.493557606E-3	-1.771010524E-1	1.781303694E-1
1.618367565E2	-1.071555259E-2	1.244497625E-2	-1.806941664E-1	1.814389216E-1
1.618467965E2	-1.029561287E-2	1.127785373E-2	-1.634782094E-1	1.641898735E-1
1.618568065E2	-1.173494155E-2	1.193966718E-2	-1.473118275E-1	1.482600386E-1
1.618668465E2	3.262563609E-5	1.526439400E-2	-1.625800771E-1	1.632950833E-1
1.618768865E2	-4.104654025E-4	8.740308322E-3	-1.776992226E-1	1.779145165E-1
1.618869275E2	-8.900375850E-3	1.682663298E-2	-1.633296901E-1	1.644352150E-1
1.618969675E2	-1.503838998E-2	7.701093648E-3	-1.564428395E-1	1.573525406E-1
1.619069775E2	-1.644144765E-2	7.260725219E-3	-1.525503480E-1	1.536054948E-1
1.619170175E2	-1.468153624E-2	1.891702171E-3	-1.640757948E-1	1.647422001E-1
1.619270575E2	-1.799821400E-2	5.047782501E-3	-1.738073158E-1	1.748096074E-1
1.619370975E2	-2.536781620E-2	1.474304164E-2	-1.667725307E-1	1.693338725E-1
1.619471385E2	-2.376976303E-2	1.093872436E-2	-1.586887550E-1	1.608315215E-1
1.619571475E2	-2.723109542E-2	7.931327764E-3	-1.712637770E-1	1.735964281E-1
1.619671885E2	-2.023939694E-2	6.618180173E-3	-1.705153334E-1	1.718397871E-1
1.619772285E2	-1.641086854E-2	6.042951196E-3	-1.630303127E-1	1.639655961E-1
1.619872685E2	-2.055485423E-2	6.438378291E-3	-1.612340480E-1	1.626664470E-1
1.619973095E2	-2.374648380E-2	2.043139575E-2	-1.658726442E-1	1.688048326E-1
1.620073495E2	-1.446105053E-2	1.256609584E-2	-1.681173903E-1	1.692054540E-1
1.620173595E2	-1.933904450E-2	1.079208716E-2	-1.699124855E-1	1.713497024E-1
1.620273995E2	-1.062512174E-2	1.274431715E-2	-1.718572694E-1	1.726563983E-1
1.620374395E2	-4.861877589E-3	5.566987842E-3	-1.694634193E-1	1.696245256E-1
1.620474795E2	-6.958817029E-3	-1.741510956E-3	-1.639249367E-1	1.640818176E-1
1.620575205E2	-2.279865928E-3	3.603017740E-3	-1.687149757E-1	1.687688436E-1
1.620675305E2	-6.527822418E-3	1.435508802E-2	-1.655726820E-1	1.663219590E-1
1.620775705E2	-1.765014935E-2	1.292365308E-2	-1.693160695E-1	1.707234019E-1
1.620876105E2	-1.533204812E-2	1.189648001E-2	-1.678203517E-1	1.689386527E-1
1.620976505E2	-2.027341129E-2	1.463706085E-2	-1.618345571E-1	1.637549346E-1
1.621076624E2	-1.391422623E-2	1.578215581E-2	-1.679723793E-1	1.692849738E-1
1.621176714E2	-1.755559805E-2	9.239203725E-3	-1.702188796E-1	1.713710269E-1
1.621277124E2	-2.957983973E-2	1.686774622E-2	-1.670765859E-1	1.705112118E-1
1.621377524E2	-2.692427192E-2	1.456629127E-2	-1.637851882E-1	1.666213706E-1
1.621477924E2	-1.882934089E-2	8.979185354E-3	-1.729162002E-1	1.741699806E-1
1.621578334E2	-2.488216840E-2	9.037767146E-3	-1.594442153E-1	1.616269202E-1
1.621678424E2	-1.485456814E-2	6.001646100E-3	-1.576473659E-1	1.584593637E-1
1.621778834E2	-1.117767449E-2	7.904229574E-3	-1.621380275E-1	1.627149570E-1
1.621879234E2	-1.107654506E-2	7.062650789E-3	-1.715684170E-1	1.720706035E-1
1.621979634E2	-9.845943712E-3	5.771686072E-3	-1.804012209E-1	1.807618751E-1
1.622080034E2	-9.722777596E-3	1.019980989E-2	-1.622906399E-1	1.629012594E-1
1.622180444E2	-8.891084259E-3	8.624898903E-3	-1.676811880E-1	1.681381012E-1
1.622280544E2	-9.303376917E-4	1.628401137E-2	-1.621432900E-1	1.629615938E-1
1.622380944E2	-4.135808721E-4	1.280176604E-2	-1.675332534E-1	1.680221630E-1
1.622481344E2	-4.393734885E-3	1.583383058E-2	-1.604990530E-1	1.613380337E-1
1.622581744E2	-1.158834089E-2	1.842324262E-2	-1.582554764E-1	1.597451136E-1
1.622682154E2	-8.185489783E-3	7.920108419E-3	-1.694832999E-1	1.698655918E-1
1.622782244E2	-1.720419866E-2	6.795232035E-3	-1.744230276E-1	1.754011180E-1
1.622882654E2	-2.613145343E-2	6.760167014E-3	-1.652926004E-1	1.674819288E-1
1.622983054E2	-1.124888261E-2	1.324633716E-2	-1.569112015E-1	1.578706051E-1
1.623083454E2	-1.104190031E-2	8.384751929E-3	-1.672391385E-1	1.678128632E-1
1.623183864E2	-1.867722192E-2	1.113834282E-2	-1.599038064E-1	1.613757374E-1
1.623283954E2	-1.771640562E-2	7.549330993E-3	-1.625952798E-1	1.637317576E-1
1.623384364E2	-9.745006151E-3	1.195398373E-2	-1.691798294E-1	1.698813631E-1
1.623484764E2	-2.086642860E-2	1.020772191E-2	-1.726226699E-1	1.741786198E-1
1.623585164E2	-1.940382983E-2	5.239753900E-3	-1.678332156E-1	1.690323989E-1
1.623685564E2	-2.390535448E-2	6.884548254E-4	-1.615468740E-1	1.633074783E-1
1.623785664E2	-1.057224099E-2	7.131940294E-3	-1.657399124E-1	1.662298271E-1
1.623886064E2	1.475828094E-3	6.599386856E-3	-1.732261026E-1	1.733580474E-1
1.623986474E2	-3.852438033E-3	9.862279370E-3	-1.694844693E-1	1.698148732E-1
1.624086874E2	-1.170971629E-2	1.951617859E-2	-1.732249331E-1	1.747136976E-1
1.624187274E2	-5.852021333E-3	5.921128113E-3	-1.723256314E-1	1.725266042E-1
1.624287684E2	-1.679764358E-2	1.145224694E-2	-1.664877713E-1	1.677244549E-1
1.624387774E2	-8.661809452E-3	4.590247013E-3	-1.581040335E-1	1.584076473E-1
1.624488184E2	-3.449162878E-3	-9.746760316E-4	-1.546606082E-1	1.547021346E-1
1.624588584E2	-7.980864644E-3	6.818794487E-3	-1.711263674E-1	1.714480207E-1
1.624688984E2	-7.759090718E-3	7.898948807E-3	-1.679823196E-1	1.683468342E-1
1.624789394E2	-8.645556020E-3	1.876421752E-2	-1.705281973E-1	1.717751658E-1
1.624889484E2	-5.758493291E-3	1.449530242E-2	-1.610989773E-1	1.618522614E-1
1.624989894E2	-2.237057914E-2	8.755209586E-3	-1.636436856E-1	1.653975584E-1
1.625090294E2	-3.006240861E-2	8.195484867E-3	-1.691833377E-1	1.720288236E-1
1.625190694E2	-2.701222683E-2	1.451068791E-2	-1.551131827E-1	1.581148946E-1
1.625291094E2	-2.909705157E-2	1.330839987E-2	-1.594559097E-1	1.626343723E-1
1.625391194E2	-3.283005109E-2	9.925721660E-3	-1.676887894E-1	1.711603409E-1
1.625491594E2	-2.793621481E-2	7.404612405E-3	-1.657422513E-1	1.682431403E-1
1.625592004E2	-2.092570474E-2	5.439637313E-3	-1.648423648E-1	1.662542631E-1
1.625692404E2	-1.199512437E-2	-2.417540448E-3	-1.645412332E-1	1.649955906E-1
1.625792804E2	-6.664784309E-3	8.430643436E-3	-1.748715091E-1	1.752014263E-1
1.625892904E2	-4.708863264E-3	1.470286030E-2	-1.852017850E-1	1.858441515E-1
1.625993304E2	5.215168186E-3	8.329130290E-3	-1.793668485E-1	1.796358503E-1
1.626093714E2	2.891576048E-3	1.598557496E-2	-1.679916751E-1	1.687753025E-1
1.626194114E2	-2.329421081E-3	1.346120406E-2	-1.664965421E-1	1.670560647E-1
1.626294514E2	-9.314276492E-3	1.566005864E-2	-1.729331571E-1	1.738903965E-1
1.626394924E2	-7.111347131E-3	8.088380322E-3	-1.593114835E-1	1.596751137E-1
1.626495014E2	-1.410887456E-2	1.541618407E-2	-1.675431937E-1	1.688414666E-1
1.626595424E2	-8.985187886E-3	2.412936679E-2	-1.664942032E-1	1.684733796E-1
1.626695824E2	-1.856691054E-2	1.398522422E-2	-1.642477030E-1	1.658843711E-1
1.626796224E2	-1.871401370E-2	1.209641824E-2	-1.670906192E-1	1.685699044E-1
1.626896624E2	-1.904515796E-2	4.377106866E-3	-1.744259512E-1	1.755172059E-1
1.626996724E2	-2.484322046E-2	1.710685166E-3	-1.626011270E-1	1.644969257E-1
1.627097124E2	-1.845089813E-2	2.358410480E-3	-1.569135404E-1	1.580122049E-1
1.627197534E2	-2.400060927E-2	3.399991449E-3	-1.640980142E-1	1.658787131E-1
1.627297934E2	-3.134109417E-2	2.549139345E-3	-1.631987125E-1	1.662004273E-1
1.627398334E2	-2.461723471E-2	9.924378628E-3	-1.596050137E-1	1.617969775E-1
1.627498434E2	-1.131145695E-2	1.213139190E-2	-1.599038064E-1	1.607617711E-1
1.627598834E2	-1.146563158E-2	1.316376351E-2	-1.628987503E-1	1.638314629E-1
1.627699244E2	-3.135395804E-3	1.117924592E-2	-1.649938077E-1	1.654018223E-1
1.627799644E2	-1.432206038E-2	1.376780829E-2	-1.625993729E-1	1.638085163E-1
1.627900044E2	-8.418135876E-3	2.201494966E-2	-1.705340445E-1	1.721551142E-1
1.628000144E2	-3.564389572E-3	1.360011198E-2	-1.732284415E-1	1.737980462E-1
1.628100544E2	-1.423633472E-2	1.274510287E-2	-1.590097672E-1	1.601537291E-1
1.628200954E2	-1.390770293E-2	8.851003423E-3	-1.614047867E-1	1.622444749E-1
1.628301354E2	-7.419394897E-3	-2.567000762E-3	-1.685898453E-1	1.687725477E-1
1.628401754E2	-1.373956807E-2	4.530523187E-3	-1.696364969E-1	1.702522906E-1
1.628502154E2	-1.511985814E-2	1.707659231E-2	-1.820583218E-1	1.834814777E-1
1.628602254E2	-1.664696814E-2	1.410670926E-2	-1.799626797E-1	1.812806854E-1
1.628702654E2	-2.176375693E-2	1.545537869E-2	-1.762216312E-1	1.782318522E-1
1.628803064E2	-2.552809387E-2	1.067496926E-2	-1.560154080E-1	1.584501376E-1
1.628903464E2	-1.815409712E-2	1.486493781E-2	-1.648493814E-1	1.665108290E-1
1.629003864E2	-2.110670348E-2	3.165618600E-3	-1.685933536E-1	1.699389095E-1
1.629103964E2	-3.518944829E-2	8.066645125E-3	-1.768268180E-1	1.804746287E-1
1.629204364E2	-2.619992067E-2	1.380289159E-2	-1.690424198E-1	1.716167106E-1
1.629304774E2	-1.734902688E-2	7.018275904E-3	-1.576637381E-1	1.587705869E-1
1.629405174E2	-1.221678866E-2	2.700088872E-3	-1.539203507E-1	1.544280245E-1
1.629505574E2	-8.953466741E-3	6.853914326E-3	-1.621526456E-1	1.625442130E-1
1.629605674E2	-4.214179683E-3	8.961205166E-3	-1.714327615E-1	1.717185320E-1
1.629706074E2	-6.045481944E-3	7.538413145E-3	-1.792165750E-1	1.794768963E-1
1.629806484E2	-5.855977340E-3	7.962281462E-3	-1.799679422E-1	1.802391484E-1
1.629906884E2	-7.133128010E-3	8.356776657E-3	-1.823647159E-1	1.826953936E-1
1.630007284E2	-1.634368951E-2	5.689541828E-3	-1.699417216E-1	1.708205954E-1
1.630107384E2	-1.697422036E-2	1.561154502E-2	-1.603622282E-1	1.620120018E-1
1.630207784E2	-1.487033735E-2	1.781419116E-2	-1.594635111E-1	1.611430536E-1
1.630308184E2	-9.252104145E-3	6.196312699E-3	-1.623075968E-1	1.626891259E-1
1.630408594E2	-1.227334220E-2	1.446675156E-2	-1.627566630E-1	1.638586378E-1
1.630508994E2	-2.950704189E-2	3.345731115E-3	-1.789242142E-1	1.813718112E-1
1.630609394E2	-1.619777407E-2	3.490120796E-3	-1.745826566E-1	1.753671943E-1
1.630709494E2	-1.329090390E-2	3.451355584E-3	-1.670970511E-1	1.676603247E-1
1.630809894E2	-2.654264060E-2	1.355776534E-2	-1.750305533E-1	1.775500475E-1
1.630910304E2	-2.797293350E-2	1.050371893E-2	-1.714380240E-1	1.740224388E-1
1.631010704E2	-2.254551139E-2	1.845540231E-2	-1.605113322E-1	1.631342690E-1
1.631111087E2	-7.584670102E-3	1.590508439E-2	-1.697932023E-1	1.707050980E-1
1.631211187E2	-1.200904805E-2	4.921436962E-3	-1.615609074E-1	1.620813517E-1
1.631311588E2	-8.909000494E-3	4.418768277E-3	-1.569193876E-1	1.572341884E-1
1.631411988E2	-2.798979906E-3	-7.069164952E-3	-1.635045218E-1	1.636812025E-1
1.631512397E2	-8.156217160E-3	1.486471854E-5	-1.551207840E-1	1.553350628E-1
1.631612798E2	-1.756841624E-3	6.206746325E-3	-1.678443253E-1	1.679682343E-1
1.631712898E2	-9.977177158E-3	2.461622058E-2	-1.730840153E-1	1.751101902E-1
1.631813297E2	-1.096092551E-2	1.221652371E-2	-1.765262711E-1	1.772876469E-1
1.631913697E2	-1.209704865E-2	1.332391326E-2	-1.679940140E-1	1.689551834E-1
1.632014108E2	-1.148505530E-2	1.198855539E-2	-1.644003153E-1	1.652364839E-1
1.632114508E2	-2.171011786E-2	1.270060921E-3	-1.645500040E-1	1.659808606E-1
1.632214607E2	-1.010227103E-2	-2.193436772E-3	-1.642512113E-1	1.645762056E-1
1.632315008E2	-1.190107556E-2	8.525158195E-3	-1.693417972E-1	1.699734044E-1
1.632415408E2	-1.782282494E-2	1.001791581E-2	-1.534736234E-1	1.548294701E-1
1.632515817E2	-1.268810165E-2	1.370148808E-2	-1.654487211E-1	1.664992432E-1
1.632616217E2	-1.869691059E-2	1.120458081E-2	-1.661989188E-1	1.676221874E-1
1.632716618E2	-9.443901954E-3	9.724275945E-3	-1.654516447E-1	1.660060106E-1
1.632816718E2	-1.782418624E-2	7.783521116E-3	-1.691938627E-1	1.703080972E-1
1.632917117E2	-1.774147555E-2	1.389056328E-2	-1.584168595E-1	1.600112780E-1
1.633017518E2	-1.639136259E-2	1.862313517E-2	-1.685956925E-1	1.704112833E-1
1.633117928E2	-2.291369411E-2	2.457464140E-2	-1.627566630E-1	1.661886931E-1
1.633218327E2	-2.336724618E-2	7.539162319E-4	-1.551219535E-1	1.568738890E-1
1.633318427E2	-2.339154867E-2	4.325331599E-3	-1.578157657E-1	1.595985243E-1
1.633418828E2	-1.089822326E-2	8.029962983E-4	-1.525749063E-1	1.529657417E-1
1.633519228E2	-1.177193432E-2	6.404574076E-3	-1.632022208E-1	1.637515248E-1
1.633619637E2	-4.501716513E-4	4.691613978E-3	-1.612580216E-1	1.613268838E-1
1.633720038E2	-6.886338964E-3	2.328379545E-2	-1.772764689E-1	1.789315601E-1
1.633820138E2	-5.581742926E-3	2.100458734E-2	-1.739839017E-1	1.753360961E-1
1.633920537E2	-1.474549016E-2	1.219846129E-2	-1.702434379E-1	1.713156738E-1
1.634020937E2	-1.667323493E-2	1.054747255E-2	-1.659042192E-1	1.670732051E-1
1.634121348E2	-2.298657417E-2	1.632573674E-2	-1.615638310E-1	1.640054382E-1
1.634221748E2	-2.303866921E-2	9.668023903E-3	-1.584203678E-1	1.603785020E-1
1.634321847E2	-1.391417141E-2	1.032574430E-2	-1.685986161E-1	1.694866323E-1
1.634422248E2	-6.494612060E-3	9.635343449E-3	-1.647049552E-1	1.651143304E-1
1.634522648E2	-1.080129652E-2	1.401027588E-2	-1.618597001E-1	1.628235804E-1
1.634623047E2	-2.303401885E-2	8.481459394E-3	-1.736856937E-1	1.754115771E-1
