"Time (s)"	"Sound pressure level (dB)"
1.323397866E2	-6.414651784E1
1.324465394E2	-6.644191841E1
1.325566187E2	-6.405931076E1
1.326681309E2	-6.514032734E1
1.327749537E2	-6.555053368E1
1.328860280E2	-6.574687166E1
1.329924718E2	-6.495690413E1
1.331026817E2	-6.471416690E1
1.332116270E2	-6.525229730E1
1.333232713E2	-6.431411220E1
1.334279058E2	-6.522572310E1
1.335391193E2	-6.352910263E1
1.336464632E2	-6.378785103E1
1.337566817E2	-6.693185087E1
1.338665879E2	-6.778677484E1
1.339752879E2	-6.655441161E1
1.340871388E2	-6.647001940E1
1.341973970E2	-6.591890593E1
1.343067042E2	-6.502069034E1
1.344168733E2	-6.455023905E1
1.345233330E2	-6.359035765E1
1.346332058E2	-5.993071355E1
1.347429236E2	-5.993804155E1
1.348528647E2	-6.329051826E1
1.349642711E2	-6.810040974E1
1.350732677E2	-6.987038887E1
1.351782502E2	-7.169266978E1
1.352893483E2	-6.283822723E1
1.354002264E2	-6.411580974E1
1.355067318E2	-6.955220147E1
1.356165832E2	-6.464800747E1
1.357233833E2	-6.884466985E1
1.358351870E2	-6.306627586E1
1.359407895E2	-7.103572946E1
1.360551446E2	-7.073307156E1
1.361680165E2	-7.326514386E1
1.362734268E2	-7.226403181E1
1.363766082E2	-7.405103361E1
1.364840924E2	-7.143964957E1
1.365955768E2	-7.411180214E1
1.367067737E2	-7.224425732E1
1.368165903E2	-7.086285066E1
1.369387188E2	-7.301356425E1
1.370511268E2	-7.203025461E1
1.371572969E2	-7.198481755E1
1.372658590E2	-7.041429411E1
1.373737287E2	-7.076888793E1
1.374849307E2	-6.988472032E1
1.375973761E2	-6.931263724E1
1.377085337E2	-6.649772948E1
1.378196749E2	-6.801595728E1
1.379269833E2	-7.083348909E1
1.380383915E2	-7.167514100E1
1.381478914E2	-6.977914799E1
1.382568372E2	-7.225691864E1
1.383650141E2	-7.203296260E1
1.384777400E2	-6.886837698E1
1.385892051E2	-7.222718258E1
1.386951847E2	-7.089309858E1
1.388066416E2	-7.259989775E1
1.389165393E2	-7.021591071E1
1.390234723E2	-6.973106446E1
1.391355346E2	-7.240331042E1
1.392569114E2	-6.919763876E1
1.393671843E2	-6.751923138E1
1.394766483E2	-6.899624070E1
1.395860486E2	-6.040384038E1
1.396951152E2	-5.920272182E1
1.398069885E2	-6.728871956E1
1.399175374E2	-6.672477498E1
1.400239213E2	-6.804578226E1
1.401326963E2	-7.021677779E1
1.402454308E2	-6.933782200E1
1.403571866E2	-6.705643670E1
1.404755295E2	-6.992064209E1
1.405868723E2	-6.959064963E1
1.406953211E2	-6.846118231E1
1.408066057E2	-6.877504953E1
1.409185715E2	-6.811083014E1
1.410238575E2	-6.861726146E1
1.411326482E2	-6.896271918E1
1.412405116E2	-6.829594661E1
1.413521845E2	-6.655557679E1
1.414637039E2	-6.776688886E1
1.415738760E2	-6.894385265E1
1.416817606E2	-5.949037676E1
1.417921539E2	-6.904471250E1
1.418963422E2	-6.460839139E1
1.420000061E2	-6.475990114E1
1.421194275E2	-6.350376517E1
1.422271814E2	-6.561087034E1
1.423383595E2	-6.386795553E1
1.424453799E2	-5.614782186E1
1.425565673E2	-5.478924910E1
1.426682313E2	-6.022620819E1
1.427783469E2	-5.397754664E1
1.428897649E2	-6.122725312E1
1.429966649E2	-6.608895888E1
1.431072999E2	-6.927650798E1
1.432165926E2	-7.201663272E1
1.433366295E2	-7.154520198E1
1.434420331E2	-7.018205211E1
1.435534459E2	-6.940368656E1
1.436573929E2	-6.865529008E1
1.437665882E2	-6.745087374E1
1.438780721E2	-6.864056175E1
1.439901209E2	-6.840940234E1
1.441024937E2	-6.696092506E1
1.442073839E2	-6.763992434E1
1.443166724E2	-6.758426942E1
1.444241101E2	-6.819859900E1
1.445338212E2	-6.791889911E1
1.446406132E2	-6.810667417E1
1.447469484E2	-6.918786997E1
1.448515610E2	-6.921213173E1
1.449709235E2	-6.853993161E1
1.450798007E2	-6.483023676E1
1.451907683E2	-6.726616268E1
1.453022615E2	-7.008078705E1
1.454075880E2	-7.106323554E1
1.455165910E2	-6.745020417E1
1.456244432E2	-6.396611073E1
1.457350335E2	-6.504762763E1
1.458408002E2	-6.578889813E1
1.459483717E2	-5.871732433E1
1.460593168E2	-6.333792720E1
1.461707387E2	-6.281028247E1
1.462740773E2	-5.676028793E1
1.463816806E2	-6.574853003E1
1.464918395E2	-6.940971852E1
1.465966622E2	-6.869025734E1
1.467075343E2	-6.613274950E1
1.468198155E2	-6.711586087E1
1.469242840E2	-6.478021319E1
1.470365219E2	-6.242036050E1
1.471408558E2	-6.327353516E1
1.472536975E2	-6.779918710E1
1.473625981E2	-6.866634790E1
1.474742368E2	-7.081805945E1
1.475845070E2	-7.199892939E1
1.476909575E2	-7.231966951E1
1.477966717E2	-7.194382912E1
1.479075383E2	-7.180126739E1
1.480178493E2	-6.819305163E1
1.481389038E2	-6.845006936E1
1.482484527E2	-7.132037836E1
1.483576795E2	-7.147465483E1
1.484679363E2	-7.206326126E1
1.485770290E2	-7.206732202E1
1.486849060E2	-7.039995040E1
1.487907948E2	-7.084040556E1
1.488962440E2	-6.983438195E1
1.489995594E2	-6.680368518E1
1.491106632E2	-6.677437223E1
1.492285576E2	-6.645696969E1
1.493392022E2	-6.764075156E1
1.494479614E2	-6.555393671E1
1.495577830E2	-6.524930887E1
1.496682960E2	-6.546637944E1
1.497759173E2	-6.498434839E1
1.498872858E2	-6.557039838E1
1.499981754E2	-6.480278139E1
1.501078135E2	-6.411003405E1
1.502206109E2	-6.426069594E1
1.503289513E2	-5.844195598E1
1.504366153E2	-6.713136721E1
1.505484065E2	-5.769202806E1
1.506578221E2	-5.450222185E1
1.507665838E2	-5.811000953E1
1.508777036E2	-5.318374984E1
1.509873139E2	-6.436717040E1
1.510957261E2	-5.792792300E1
1.512074231E2	-6.371397748E1
1.513165856E2	-6.374900826E1
1.514264630E2	-6.506220107E1
1.515366044E2	-5.847239704E1
1.516422790E2	-5.834087012E1
1.517520630E2	-5.113749444E1
1.518628362E2	-4.611624524E1
1.519746015E2	-5.398559427E1
1.520867237E2	-5.929157962E1
1.522078020E2	-6.364586847E1
1.523185978E2	-5.717282639E1
1.524255237E2	-5.880991311E1
1.525365697E2	-5.089100586E1
1.526410060E2	-6.495693767E1
1.527521501E2	-5.998326686E1
1.528593812E2	-6.331510640E1
1.529706252E2	-6.470349485E1
1.530745060E2	-6.299237064E1
1.531865603E2	-6.545528567E1
1.532960643E2	-6.633224457E1
1.534076193E2	-6.413530095E1
1.535165984E2	-6.521577791E1
1.536258690E2	-6.810724080E1
1.537365876E2	-6.965779403E1
1.538471304E2	-6.839270839E1
1.539578963E2	-6.777636936E1
1.540693111E2	-6.833987630E1
1.541749660E2	-6.643089232E1
1.542874980E2	-6.767972814E1
1.543973039E2	-6.438086797E1
1.545063862E2	-6.419048843E1
1.546247145E2	-5.860275303E1
1.547337574E2	-6.420208694E1
1.548436239E2	-6.226397011E1
1.549563773E2	-6.054604454E1
1.550629720E2	-6.180892861E1
1.551747480E2	-6.044405263E1
1.552841933E2	-6.771213535E1
1.553919295E2	-6.567248182E1
1.555007714E2	-6.580596136E1
1.556032406E2	-6.522774984E1
1.557208752E2	-6.588524069E1
1.558272640E2	-6.430928578E1
1.559391552E2	-6.643271064E1
1.560490216E2	-6.744376495E1
1.561580226E2	-6.600108051E1
1.562695429E2	-6.302513024E1
1.563766980E2	-6.705972131E1
1.564881833E2	-6.461859346E1
1.565986440E2	-6.181998420E1
1.567089680E2	-6.529982392E1
1.568168186E2	-6.697720952E1
1.569249211E2	-6.802673118E1
1.570365843E2	-6.696411007E1
1.571415469E2	-7.100939949E1
1.572513647E2	-7.000595187E1
1.573637207E2	-7.067073848E1
1.574749197E2	-7.085288847E1
1.575871405E2	-7.082119464E1
1.576915872E2	-6.994127379E1
1.578011065E2	-6.504741119E1
1.579150990E2	-6.683873466E1
1.580261925E2	-6.801761963E1
1.581377196E2	-6.821791196E1
1.582491032E2	-6.832033698E1
1.583598101E2	-6.679333055E1
1.584723355E2	-6.752498298E1
1.585769001E2	-6.939029149E1
1.586808817E2	-6.650417112E1
1.587985998E2	-6.156841960E1
1.589081655E2	-6.497250849E1
1.590164248E2	-6.822492927E1
1.591187394E2	-6.691421581E1
1.592391284E2	-5.497022404E1
1.593469808E2	-6.320597394E1
1.594591802E2	-6.425299774E1
1.595669954E2	-6.465110881E1
1.596778211E2	-6.426219781E1
1.597866021E2	-6.607991011E1
1.598963830E2	-5.920193359E1
1.600070508E2	-6.136182552E1
1.601101240E2	-6.270228011E1
1.602147445E2	-6.619210748E1
1.603417537E2	-6.574941692E1
1.604676580E2	-6.316741968E1
1.605766376E2	-5.973945951E1
1.606865062E2	-5.284614312E1
1.607991592E2	-6.061987495E1
1.609084108E2	-6.221052037E1
1.610133662E2	-6.110339002E1
1.611155957E2	-6.130699408E1
1.612370198E2	-6.403002125E1
1.613418192E2	-6.672807925E1
1.614545826E2	-5.720355463E1
1.615585508E2	-6.746756190E1
