"Time (s)"	"Linear Acceleration x (m/s^2)"	"Linear Acceleration y (m/s^2)"	"Linear Acceleration z (m/s^2)"	"Absolute acceleration (m/s^2)"
1.738536753E2	-1.250171708E-2	3.035317054E-3	-1.649990702E-1	1.654998466E-1
1.738637163E2	-9.241410135E-3	4.926123871E-3	-1.681425333E-1	1.684683408E-1
1.738737253E2	-8.150598351E-3	-5.510324668E-3	-1.673946744E-1	1.676835500E-1
1.738837663E2	-7.538837981E-3	3.643820342E-4	-1.742809403E-1	1.744442977E-1
1.738938063E2	-6.252605855E-3	3.516698219E-3	-1.585642093E-1	1.587264021E-1
1.739038463E2	-4.691842385E-3	-1.863580719E-3	-1.608083707E-1	1.608875956E-1
1.739138873E2	-1.000656855E-2	-5.469174888E-3	-1.639512491E-1	1.643473619E-1
1.739239273E2	-1.254368913E-2	3.568016673E-3	-1.510786039E-1	1.516404281E-1
1.739339373E2	-3.183872877E-3	2.365308367E-3	-1.558680582E-1	1.559185149E-1
1.739439773E2	-1.008394823E-2	-7.405160582E-3	-1.611071634E-1	1.615922044E-1
1.739540173E2	-1.518714680E-2	2.905006371E-3	-1.670941275E-1	1.678080330E-1
1.739640573E2	-8.512180117E-3	2.847365616E-3	-1.655978251E-1	1.658409008E-1
1.739740983E2	-9.308963749E-3	2.479584888E-4	-1.645494193E-1	1.648127109E-1
1.739841383E2	-1.125373397E-2	3.700986011E-3	-1.736804312E-1	1.740839913E-1
1.739941483E2	-8.839861737E-3	-8.182246406E-3	-1.670947123E-1	1.675283116E-1
1.740041883E2	-1.167563799E-2	1.834381185E-4	-1.635033524E-1	1.639197987E-1
1.740142283E2	-1.264817613E-2	-1.177976411E-2	-1.563188785E-1	1.572715199E-1
1.740242693E2	3.518000138E-3	-8.688825415E-3	-1.635033524E-1	1.637718482E-1
1.740343093E2	-5.976562458E-3	-2.669674214E-3	-1.645517582E-1	1.646818981E-1
1.740443493E2	-6.589971925E-3	-6.123862043E-3	-1.605101627E-1	1.607620656E-1
1.740543593E2	-1.321669451E-2	-8.129530102E-3	-1.648505509E-1	1.655792088E-1
1.740643993E2	-4.373137155E-3	-6.391627975E-3	-1.614071256E-1	1.615928137E-1
1.740744403E2	-1.059169668E-2	-8.624378135E-3	-1.657486832E-1	1.663105226E-1
1.740844803E2	-1.403358709E-2	1.208555521E-3	-1.732325345E-1	1.738042381E-1
1.740945203E2	-1.303250722E-2	-2.416800410E-3	-1.772741300E-1	1.777689634E-1
1.741045603E2	-1.490340610E-2	4.867779622E-3	-1.736810160E-1	1.743872189E-1
1.741145703E2	-7.989215199E-3	-2.391666519E-3	-1.666456461E-1	1.668541848E-1
1.741246103E2	-3.938593101E-3	1.528252037E-3	-1.652984476E-1	1.653524262E-1
1.741346513E2	3.522093189E-3	-1.001527542E-3	-1.646996927E-1	1.647403927E-1
1.741446913E2	-4.347057659E-3	8.847394595E-3	-1.742791861E-1	1.745577498E-1
1.741547313E2	-4.224590468E-3	-4.027817957E-4	-1.693382889E-1	1.693914564E-1
1.741647723E2	-9.416520540E-3	-6.072589271E-3	-1.696382511E-1	1.700078922E-1
1.741747813E2	-1.018483554E-2	3.710761825E-3	-1.608066165E-1	1.611715501E-1
1.741848223E2	-1.121246999E-2	-3.226064192E-3	-1.676922977E-1	1.680976909E-1
1.741948623E2	-1.506016172E-2	-4.565825751E-3	-1.649973160E-1	1.657460996E-1
1.742049023E2	-1.242848528E-2	-4.117417401E-3	-1.654463822E-1	1.659636278E-1
1.742149423E2	-6.319812289E-3	-5.427568294E-3	-1.682904679E-1	1.684965284E-1
1.742249833E2	-4.990845239E-3	8.936555497E-4	-1.626022965E-1	1.626813264E-1
1.742349933E2	-1.061678946E-2	2.585885441E-3	-1.735295731E-1	1.738732750E-1
1.742450333E2	-8.929511430E-3	-5.897647887E-3	-1.691886002E-1	1.695266966E-1
1.742550733E2	-9.069607062E-3	-4.116458092E-3	-1.703872794E-1	1.706781415E-1
1.742651133E2	-1.373644803E-2	-5.840527900E-3	-1.675437784E-1	1.682073704E-1
1.742751543E2	-3.342999369E-3	-9.767179890E-3	-1.702375907E-1	1.705503173E-1
1.742851943E2	-4.688516781E-3	-8.889622455E-3	-1.754761112E-1	1.757636856E-1
1.742952043E2	-1.008371525E-2	-7.780177239E-4	-1.717344779E-1	1.720320247E-1
1.743052443E2	-8.974123858E-3	-2.461275794E-3	-1.655972403E-1	1.658584902E-1
1.743152843E2	-8.666797858E-3	7.325464860E-4	-1.706866568E-1	1.709081181E-1
1.743253253E2	-1.264657728E-2	-1.469112933E-4	-1.575146341E-1	1.580215728E-1
1.743353653E2	-1.026687928E-2	8.761166437E-3	-1.533227652E-1	1.539156821E-1
1.743454053E2	-6.408571196E-3	-4.344280232E-3	-1.708369303E-1	1.710122782E-1
1.743554153E2	-2.679655594E-3	-5.198540166E-5	-1.690412503E-1	1.690624961E-1
1.743654553E2	-2.850828264E-3	6.857322156E-4	-1.715859586E-1	1.716110097E-1
1.743754953E2	-9.302604902E-3	-1.074234014E-3	-1.724840909E-1	1.727381083E-1
1.743855363E2	-6.541663874E-3	-2.669573715E-3	-1.636524564E-1	1.638049037E-1
1.743955763E2	-1.078730889E-2	6.536127292E-3	-1.650002396E-1	1.654816185E-1
1.744056163E2	-1.551772462E-2	-5.157426931E-4	-1.678443253E-1	1.685609187E-1
1.744156263E2	-1.633347516E-2	3.048857013E-3	-1.678443253E-1	1.686647428E-1
1.744256663E2	-5.950610870E-3	3.644030476E-3	-1.732337040E-1	1.733741760E-1
1.744357073E2	-8.414929044E-3	5.118689127E-4	-1.756287235E-1	1.758309460E-1
1.744457473E2	-9.278215617E-3	-2.491370682E-4	-1.644020694E-1	1.646638630E-1
1.744557873E2	-5.707736718E-3	4.996080324E-3	-1.751802421E-1	1.753443934E-1
1.744658283E2	-1.053927731E-2	6.541663874E-4	-1.751814115E-1	1.754993767E-1
1.744758373E2	-1.678940266E-2	-2.780807856E-4	-1.685945231E-1	1.694286711E-1
1.744858783E2	-8.158930633E-3	-3.025294561E-3	-1.673975980E-1	1.676236152E-1
1.744959183E2	-1.094164797E-3	-2.541939961E-3	-1.630566251E-1	1.630801081E-1
1.745059583E2	-1.979447408E-2	1.179164127E-3	-1.644038236E-1	1.655953769E-1
1.745159983E2	-1.589015571E-2	1.965349680E-3	-1.632074833E-1	1.639909822E-1
1.745260393E2	-1.211930918E-2	6.804825123E-3	-1.736862785E-1	1.742415181E-1
1.745360483E2	-1.014049263E-2	8.575873654E-3	-1.757819206E-1	1.762828942E-1
1.745460893E2	-9.063225375E-3	9.893434066E-3	-1.712912589E-1	1.718159407E-1
1.745561293E2	-1.143452714E-2	9.989383221E-3	-1.699446452E-1	1.706215655E-1
1.745661693E2	-1.357695609E-2	4.611698985E-3	-1.709924662E-1	1.715926135E-1
1.745762257E2	-6.525209444E-3	-6.573832696E-3	-1.702446073E-1	1.704963928E-1
1.745862657E2	-1.035125278E-2	-7.115394501E-3	-1.714427018E-1	1.719022317E-1
1.745962757E2	-4.403930968E-3	-3.446842264E-4	-1.569234806E-1	1.569856433E-1
1.746063157E2	-2.226190316E-3	-6.137831407E-3	-1.542296684E-1	1.543678059E-1
1.746163557E2	-8.166573127E-3	-3.592913020E-3	-1.768332499E-1	1.770581831E-1
1.746263957E2	-1.142102372E-2	-4.169137850E-3	-1.711450785E-1	1.715763952E-1
1.746364367E2	-9.109756420E-3	1.134405518E-2	-1.678530961E-1	1.684824535E-1
1.746464767E2	-1.144425727E-2	4.644160168E-3	-1.699475688E-1	1.703957610E-1
1.746564867E2	-1.682428953E-2	-1.445121076E-3	-1.741394377E-1	1.749562484E-1
1.746665267E2	-8.093446386E-3	4.924351433E-3	-1.638097465E-1	1.640834732E-1
1.746765667E2	-1.546964041E-2	2.485605692E-3	-1.653048795E-1	1.660457504E-1
1.746866077E2	-1.590826838E-2	8.301237244E-3	-1.697955412E-1	1.707410593E-1
1.746966477E2	-1.604287768E-2	-5.129342023E-3	-1.694949943E-1	1.703297894E-1
1.747066877E2	-1.085319970E-2	-8.867923804E-3	-1.651540214E-1	1.657476479E-1
1.747166977E2	-8.699807217E-3	-3.588262657E-3	-1.648546439E-1	1.651230326E-1
1.747267377E2	-7.675014152E-3	-1.286113355E-4	-1.666509086E-1	1.668275988E-1
1.747367787E2	-2.609288008E-3	-4.959727088E-3	-1.618602848E-1	1.619572755E-1
1.747468187E2	-8.750965786E-3	-2.014164794E-3	-1.781763554E-1	1.784024940E-1
1.747568587E2	-1.459995388E-2	-4.195240187E-3	-1.718894291E-1	1.725593652E-1
1.747668987E2	-1.637651615E-2	-7.938253060E-3	-1.730875236E-1	1.740416530E-1
1.747769087E2	-1.089615389E-2	-1.979300771E-3	-1.726384574E-1	1.729932969E-1
1.747869487E2	-8.806295064E-3	-2.063939217E-3	-1.673999369E-1	1.676441158E-1
1.747969897E2	-3.073703111E-3	-8.968824819E-3	-1.762315714E-1	1.764864138E-1
1.748070297E2	-1.113925188E-2	1.466372050E-5	-1.777272892E-1	1.780760300E-1
1.748170697E2	-1.217681746E-2	-2.544397619E-3	-1.706919193E-1	1.711446177E-1
1.748271107E2	-1.186028210E-2	3.024929110E-4	-1.653031254E-1	1.657283351E-1
1.748371197E2	-1.105859228E-2	-5.518684359E-3	-1.711404008E-1	1.715860866E-1
1.748471607E2	-1.038182275E-2	2.257938869E-3	-1.603628129E-1	1.607143811E-1
1.748572007E2	-6.302037667E-3	-2.577854656E-3	-1.561703593E-1	1.563187197E-1
1.748672407E2	-1.319895644E-2	-2.429865282E-3	-1.673981827E-1	1.679353098E-1
1.748772807E2	-1.270760303E-2	-7.061846796E-3	-1.738359672E-1	1.744428168E-1
1.748873217E2	-1.321982369E-3	-2.636646582E-3	-1.697949564E-1	1.698205723E-1
1.748973317E2	-1.361068721E-2	1.745156329E-3	-1.600640202E-1	1.606511342E-1
1.749073717E2	-4.557036655E-4	-7.959796395E-4	-1.662012577E-1	1.662037885E-1
1.749174117E2	1.394898975E-3	3.242966300E-3	-1.709912968E-1	1.710277350E-1
1.749274517E2	-1.275502029E-2	5.934083350E-3	-1.635074455E-1	1.641115127E-1
1.749374927E2	3.289374006E-3	-5.785509255E-3	-1.711415702E-1	1.712709233E-1
1.749475327E2	-5.265961303E-3	-4.484987995E-3	-1.676993144E-1	1.678419063E-1
1.749575427E2	-1.367922754E-2	8.332364531E-3	-1.578192741E-1	1.586299872E-1
1.749675827E2	-1.019250087E-2	2.849348187E-3	-1.624584550E-1	1.628028116E-1
1.749776227E2	-8.265751954E-3	-1.860830700E-3	-1.629069364E-1	1.631271139E-1
1.749876637E2	-8.105122545E-3	8.507817546E-3	-1.614088798E-1	1.618360357E-1
1.749977037E2	-1.428363778E-2	7.508500982E-3	-1.726349491E-1	1.733875011E-1
1.750077437E2	-1.501700196E-2	-3.404742312E-3	-1.723355716E-1	1.730221138E-1
1.750177537E2	-1.192218492E-2	3.076567333E-3	-1.644009000E-1	1.648613347E-1
1.750277937E2	-3.300022334E-4	-6.708035432E-3	-1.726331949E-1	1.727637885E-1
1.750378337E2	-1.580484118E-4	-1.118563218E-2	-1.644003153E-1	1.647804813E-1
1.750478747E2	1.065627644E-3	-2.343253400E-3	-1.690394962E-1	1.690590952E-1
1.750579147E2	-6.993297329E-3	-1.394380949E-2	-1.708357608E-1	1.715464754E-1
1.750679547E2	-1.035276940E-3	-1.052682457E-2	-1.729314029E-1	1.732545986E-1
1.750779647E2	-1.193503509E-3	1.269028522E-5	-1.753270072E-1	1.753310699E-1
1.750880047E2	-1.024116067E-2	3.270996390E-3	-1.660457218E-1	1.663933968E-1
1.750980457E2	-9.545035944E-3	1.824651053E-3	-1.712836576E-1	1.715591105E-1
1.751080857E2	-1.144837773E-2	1.151717844E-2	-1.620029569E-1	1.628148297E-1
1.751181257E2	-8.385706670E-3	-2.634846736E-3	-1.793656790E-1	1.795809269E-1
1.751281657E2	-1.582077028E-2	-5.474483063E-3	-1.775694144E-1	1.783568436E-1
1.751381757E2	-1.035325819E-2	2.866442157E-3	-1.663439298E-1	1.666904599E-1
1.751482167E2	-1.175189390E-2	-2.079279022E-3	-1.715836197E-1	1.719981656E-1
1.751582567E2	-1.536226634E-2	-1.478121299E-3	-1.599078995E-1	1.606509271E-1
1.751682967E2	-6.437926046E-3	-3.962767683E-3	-1.593091446E-1	1.594884133E-1
1.751783367E2	-3.653477384E-3	3.192744199E-3	-1.633495706E-1	1.634216134E-1
1.751883777E2	-7.687352691E-4	3.421004880E-3	-1.588600785E-1	1.588987689E-1
1.751983867E2	-6.215873463E-3	5.181820784E-4	-1.691880155E-1	1.693029538E-1
1.752084277E2	-1.346547070E-2	1.214274829E-3	-1.624520230E-1	1.630136594E-1
1.752184677E2	-4.842275712E-3	-4.166068062E-3	-1.681407791E-1	1.682620735E-1
1.752285077E2	-3.757009646E-3	-6.954477299E-3	-1.682898831E-1	1.684754126E-1
1.752385487E2	-5.675960756E-3	-4.544784911E-3	-1.634992594E-1	1.636608671E-1
1.752485887E2	-8.636826309E-3	-2.818586351E-3	-1.566129935E-1	1.568762854E-1
1.752585987E2	-1.423834470E-2	-7.425388293E-3	-1.703849405E-1	1.711399860E-1
1.752686387E2	-5.511544361E-3	-9.440293126E-3	-1.747264981E-1	1.750681165E-1
1.752786787E2	-8.569857418E-3	-2.475500973E-3	-1.787686783E-1	1.789910917E-1
1.752887187E2	-9.985870323E-3	-1.348906970E-3	-1.678425711E-1	1.681447764E-1
1.752987597E2	4.154583765E-4	5.925266845E-3	-1.627525699E-1	1.628609235E-1
1.753087997E2	-2.993664779E-3	7.881626431E-3	-1.634998441E-1	1.637170763E-1
1.753188097E2	-5.354085239E-4	1.248336688E-2	-1.660445523E-1	1.665140068E-1
1.753288497E2	-1.042335169E-2	-2.303830376E-3	-1.678396475E-1	1.681787774E-1
1.753388897E2	-7.959289332E-3	-2.649912452E-3	-1.700843936E-1	1.702911427E-1
1.753489307E2	-5.154507891E-3	5.217150757E-3	-1.691856766E-1	1.693445623E-1
1.753589707E2	-1.528268026E-2	-1.407351717E-4	-1.608036929E-1	1.615283498E-1
1.753690107E2	-1.240309100E-2	-2.435054686E-3	-1.675391006E-1	1.680152267E-1
1.753790207E2	-3.131471775E-3	-1.595787378E-2	-1.676882046E-1	1.684749056E-1
1.753890607E2	-7.878757641E-3	-6.252254108E-3	-1.670894498E-1	1.673919046E-1
1.753991017E2	-1.290675554E-2	-3.440602189E-3	-1.700832242E-1	1.706069319E-1
1.754091417E2	-1.088723689E-2	4.040882830E-3	-1.634969205E-1	1.639088273E-1
1.754191817E2	-8.185233967E-3	-5.131635228E-3	-1.566106546E-1	1.569083454E-1
1.754292217E2	-5.920497710E-3	-7.224189257E-3	-1.661907327E-1	1.664529989E-1
1.754392317E2	-1.069497313E-2	2.094947733E-5	-1.744241971E-1	1.747517766E-1
1.754492717E2	-6.991488347E-3	1.059044958E-2	-1.699329507E-1	1.704061216E-1
1.754593127E2	-1.350473841E-3	-2.389044408E-3	-1.709819412E-1	1.710039635E-1
1.754693527E2	-7.423314359E-3	-8.461122047E-3	-1.694844693E-1	1.698578274E-1
1.754793927E2	-6.629344700E-3	5.123257264E-3	-1.642453641E-1	1.644589177E-1
1.754894337E2	-5.324862865E-3	2.645435678E-3	-1.633460623E-1	1.634542400E-1
1.754994427E2	-7.755335709E-3	-2.426850311E-3	-1.537648147E-1	1.539793918E-1
1.755094837E2	-5.395002044E-3	2.348662075E-3	-1.579560989E-1	1.580656555E-1
1.755195237E2	-4.366257540E-3	-2.248957912E-3	-1.616983169E-1	1.617728893E-1
1.755295637E2	-3.171374453E-3	-1.887919754E-4	-1.634945816E-1	1.635254459E-1
1.755396037E2	-5.569121162E-3	4.980365932E-4	-1.675355923E-1	1.676288694E-1
1.755496447E2	-1.342734503E-2	-3.368955525E-3	-1.569082779E-1	1.575177803E-1
1.755596547E2	-1.621451173E-2	-3.271032935E-3	-1.651411575E-1	1.659675027E-1
1.755696947E2	-1.143095485E-2	-5.856388472E-3	-1.667877334E-1	1.672815353E-1
1.755797324E2	-1.257719185E-2	-8.275628267E-3	-1.720280081E-1	1.726855737E-1
1.755897724E2	-6.663052985E-3	-3.949492676E-3	-1.672373843E-1	1.674166583E-1
1.755998134E2	-8.850976015E-3	4.271116946E-4	-1.696324039E-1	1.698636943E-1
1.756098534E2	-7.731302739E-3	-9.756846763E-3	-1.633454776E-1	1.638191507E-1
1.756198634E2	-8.277793564E-3	-3.389530415E-3	-1.691839224E-1	1.694202183E-1
1.756299034E2	-1.088989098E-2	-8.578422675E-3	-1.640933365E-1	1.646778738E-1
1.756399434E2	-1.080872431E-2	-2.194944257E-3	-1.675355923E-1	1.678982460E-1
1.756499844E2	-8.711286946E-3	6.479984885E-3	-1.735231411E-1	1.738624664E-1
1.756600244E2	-1.376862599E-2	-2.507121619E-3	-1.697809231E-1	1.703567509E-1
1.756700344E2	-4.725975506E-3	-8.702411056E-3	-1.691833377E-1	1.694729139E-1
1.756800744E2	-6.600981136E-3	-9.329333073E-3	-1.742727542E-1	1.746470792E-1
1.756901144E2	-1.642788028E-2	8.751545940E-4	-1.751703018E-1	1.759411145E-1
1.757001544E2	-1.741090687E-2	1.190401744E-3	-1.640933365E-1	1.650187256E-1
1.757101954E2	-1.381807608E-2	-1.801842344E-2	-1.557101834E-1	1.573571226E-1
1.757202354E2	-1.572363798E-2	-7.488054000E-3	-1.525673050E-1	1.535580877E-1
1.757302454E2	-1.472361792E-2	3.130608397E-3	-1.711292911E-1	1.717900460E-1
1.757402854E2	-1.008983656E-2	-2.264215490E-3	-1.816075015E-1	1.819016660E-1
1.757503254E2	-7.897820477E-3	-5.281406175E-3	-1.660392898E-1	1.663108974E-1
1.757603664E2	-5.304671698E-3	2.323930180E-3	-1.600517410E-1	1.601564859E-1
1.757704064E2	4.801523359E-4	9.624699689E-4	-1.609498733E-1	1.609534672E-1
1.757804464E2	-9.542783853E-3	-5.978796277E-3	-1.702311587E-1	1.706032184E-1
1.757904564E2	-1.506614142E-2	-2.250501942E-3	-1.718777347E-1	1.725514678E-1
1.758004964E2	-1.454668940E-2	5.133307166E-4	-1.639430630E-1	1.645879631E-1
1.758105374E2	-1.062074090E-2	-3.289104486E-3	-1.687331021E-1	1.690990186E-1
1.758205774E2	-3.517127624E-3	-6.104219053E-3	-1.664877713E-1	1.666367596E-1
1.758306174E2	-1.660865061E-3	3.330181176E-3	-1.584045804E-1	1.584482870E-1
1.758406574E2	-1.388014792E-3	4.517979082E-4	-1.811566812E-1	1.811625619E-1
1.758506674E2	-5.594012942E-3	-6.138242539E-3	-1.756170291E-1	1.758132870E-1
1.758607074E2	-1.041916728E-2	-1.679493925E-3	-1.736704910E-1	1.739908595E-1
1.758707484E2	-1.354573287E-2	-7.097523948E-3	-1.685822439E-1	1.692744360E-1
1.758807884E2	-1.044761307E-2	7.935265498E-3	-1.690324795E-1	1.695408511E-1
1.758908284E2	-1.239636214E-2	-2.230584864E-3	-1.657393277E-1	1.662172375E-1
1.759008694E2	-1.145059328E-2	-9.276735540E-3	-1.609492886E-1	1.616225461E-1
1.759108784E2	3.320834767E-3	-1.651765332E-3	-1.718748111E-1	1.719148247E-1
1.759209194E2	-2.858603233E-4	3.969857432E-3	-1.657387429E-1	1.657865266E-1
1.759309594E2	-3.074146220E-3	-2.037882563E-3	-1.599014676E-1	1.599439985E-1
1.759409994E2	-1.158062530E-2	1.313887630E-3	-1.658884317E-1	1.662973510E-1
1.759510394E2	-8.591620023E-3	4.930893006E-3	-1.763672268E-1	1.766452047E-1
1.759610804E2	-1.645163460E-2	1.072931182E-2	-1.733734524E-1	1.744824588E-1
1.759710904E2	-1.978606871E-2	-5.301716113E-3	-1.587039578E-1	1.600204453E-1
1.759811304E2	-1.023023826E-2	-4.085020171E-3	-1.625964493E-1	1.629691703E-1
1.759911704E2	-3.192502088E-3	4.990141746E-3	-1.599026370E-1	1.600123336E-1
1.760012104E2	-1.184596098E-2	4.577785134E-3	-1.611007315E-1	1.616005216E-1
1.760112514E2	-6.459154179E-3	4.471237902E-3	-1.609510428E-1	1.611426412E-1
1.760212914E2	-6.913258997E-3	-1.914853491E-3	-1.615515518E-1	1.617107409E-1
1.760313014E2	-5.385733293E-3	-2.528765453E-3	-1.634975052E-1	1.636057303E-1
1.760413414E2	-5.567472065E-3	-4.626189116E-3	-1.572105789E-1	1.573771410E-1
1.760513814E2	-6.975339982E-3	-5.173598137E-3	-1.660427982E-1	1.662697576E-1
1.760614224E2	-7.854829738E-3	-5.012032259E-3	-1.694856387E-1	1.697415699E-1
1.760714624E2	-1.037342195E-2	-1.347463438E-3	-1.603540421E-1	1.606948734E-1
1.760815024E2	-7.179243355E-3	4.151212480E-3	-1.634975052E-1	1.637076916E-1
1.760915124E2	-3.472551741E-3	-4.663611297E-3	-1.766706973E-1	1.767663519E-1
1.761015524E2	-9.792332053E-3	-4.328858200E-4	-1.696359122E-1	1.699188626E-1
1.761115924E2	-1.768674470E-2	-1.620893860E-2	-1.569117862E-1	1.587351860E-1
1.761216334E2	-2.088413013E-2	-4.997103587E-3	-1.687366104E-1	1.700975062E-1
1.761316734E2	-2.043313164E-2	-2.462116331E-3	-1.672397232E-1	1.685013350E-1
1.761417134E2	-7.470717919E-3	1.053622579E-3	-1.636483634E-1	1.638221858E-1
1.761517234E2	-6.740985406E-3	-1.303408323E-3	-1.630496085E-1	1.631941009E-1
1.761617634E2	-7.591787260E-5	2.716927025E-3	-1.623011649E-1	1.623239218E-1
1.761718044E2	-2.040184904E-3	-5.216072677E-3	-1.531695682E-1	1.532719361E-1
1.761818444E2	-1.084855390E-2	-1.147897054E-2	-1.585589468E-1	1.593436460E-1
1.761918844E2	-9.564002850E-3	-1.099261925E-2	-1.726296866E-1	1.732435180E-1
1.762019244E2	-5.558737786E-4	-7.190860128E-3	-1.693371195E-1	1.694906413E-1
1.762119344E2	-7.260866831E-3	-2.442062208E-3	-1.775699991E-1	1.777351638E-1
1.762219754E2	-2.964944900E-3	-2.129455442E-3	-1.697861856E-1	1.698254230E-1
1.762320154E2	-7.096190052E-3	4.807014260E-3	-1.588594937E-1	1.590905467E-1
1.762420554E2	-7.651424292E-3	-5.724223126E-3	-1.497290665E-1	1.500336775E-1
1.762520954E2	-7.306370046E-3	-2.127344962E-3	-1.642506266E-1	1.644268134E-1
1.762621364E2	-2.399012083E-2	6.708218157E-4	-1.732325345E-1	1.748870690E-1
1.762721454E2	-1.549943837E-2	6.711233128E-3	-1.727822989E-1	1.736058641E-1
1.762821864E2	-1.299496170E-2	1.509577492E-3	-1.709848648E-1	1.714846111E-1
1.762922264E2	-8.264943394E-3	-1.053989857E-2	-1.572146720E-1	1.577841939E-1
1.763022664E2	-6.481935480E-3	1.084813820E-3	-1.642506266E-1	1.643820569E-1
1.763123074E2	-1.162823443E-2	6.312982924E-3	-1.676946366E-1	1.682158159E-1
1.763223474E2	-1.212165720E-2	5.624254011E-3	-1.567679447E-1	1.573364398E-1
1.763323574E2	-1.070384902E-2	-3.231006917E-3	-1.691921085E-1	1.695611435E-1
1.763423974E2	-6.650403813E-3	-2.657842739E-3	-1.750311381E-1	1.751775993E-1
1.763524374E2	-8.670246801E-3	1.522614956E-3	-1.769776762E-1	1.771964712E-1
1.763624774E2	-6.154249292E-3	1.253149677E-3	-1.557218778E-1	1.558484790E-1
1.763725184E2	-9.139887854E-3	-6.539562531E-4	-1.679963529E-1	1.682460692E-1
1.763825584E2	-1.126927020E-2	3.910352876E-3	-1.760801286E-1	1.764837074E-1
1.763925684E2	-6.928562257E-3	-3.324927818E-3	-1.635074455E-1	1.636879496E-1
1.764026084E2	-1.057780955E-2	-1.544989692E-3	-1.656025028E-1	1.659471783E-1
1.764126484E2	-6.343708215E-3	-1.232858011E-3	-1.662012577E-1	1.663268488E-1
1.764226894E2	-8.619668386E-3	1.743402164E-3	-1.599143314E-1	1.601559600E-1
1.764327294E2	-1.120741763E-2	-5.949541926E-5	-1.685968620E-1	1.689689664E-1
1.764427694E2	-6.201538648E-3	9.504466318E-5	-1.717403251E-1	1.718522836E-1
1.764527794E2	1.694637300E-3	5.682031810E-4	-1.635074455E-1	1.635172143E-1
1.764628194E2	-1.803497380E-2	4.406059720E-4	-1.632086527E-1	1.642026758E-1
1.764728604E2	-1.193668419E-2	-2.820294835E-3	-1.709924662E-1	1.714317998E-1
1.764829004E2	-1.573071859E-2	-1.403085077E-3	-1.715912211E-1	1.723164859E-1
1.764929404E2	-1.730327699E-2	-3.766328646E-3	-1.657527763E-1	1.666960451E-1
1.765029804E2	-9.702755450E-3	-7.983276621E-4	-1.736862785E-1	1.739589150E-1
1.765129904E2	-4.178036582E-3	-2.400099300E-5	-1.678484184E-1	1.679004113E-1
1.765230304E2	-3.820753433E-3	-1.348294839E-3	-1.669508708E-1	1.670000278E-1
1.765330714E2	-2.079950538E-3	-1.106268534E-2	-1.608124638E-1	1.612059481E-1
1.765431114E2	-7.250236776E-3	-8.643372450E-4	-1.633565873E-1	1.635196857E-1
1.765531514E2	-1.897252458E-3	7.107107900E-3	-1.688950700E-1	1.690551839E-1
1.765631924E2	-1.802664609E-3	6.270069843E-3	-1.684460038E-1	1.685722978E-1
1.765731914E2	-1.067239283E-2	-6.978103705E-4	-1.635051066E-1	1.638545293E-1
1.765832324E2	-9.112844481E-3	8.234907892E-3	-1.608112943E-1	1.612796640E-1
1.765932724E2	-1.270469313E-2	1.835422721E-3	-1.672484940E-1	1.677403850E-1
1.766033124E2	-8.548410013E-3	2.594802445E-3	-1.723373258E-1	1.725687173E-1
1.766133524E2	-1.705002403E-2	-4.547452703E-3	-1.630572098E-1	1.640092568E-1
1.766233934E2	-3.965239045E-3	-1.308676299E-2	-1.645540971E-1	1.651212807E-1
1.766334034E2	-4.711617851E-3	4.137398433E-3	-1.691944474E-1	1.693105975E-1
1.766434434E2	-1.004796501E-2	8.943270659E-3	-1.709907120E-1	1.715189998E-1
1.766534834E2	-1.018793731E-2	-2.007787675E-3	-1.632080680E-1	1.635380651E-1
1.766635234E2	-5.693333382E-3	-7.446282953E-3	-1.611130106E-1	1.613854497E-1
1.766735644E2	-6.305609951E-3	-5.969669139E-3	-1.632098222E-1	1.634406428E-1
1.766836044E2	-1.426358823E-2	-5.189084122E-3	-1.775799394E-1	1.782274149E-1
1.766936144E2	-7.896591648E-3	-5.014380282E-3	-1.608153874E-1	1.610872092E-1
1.767036544E2	-4.286159822E-3	-2.079434339E-3	-1.620140666E-1	1.620840923E-1
1.767136944E2	-1.081877422E-2	1.158580100E-3	-1.654563224E-1	1.658136991E-1
1.767237354E2	-1.632586921E-2	6.476449147E-3	-1.687494743E-1	1.696610252E-1
1.767337754E2	-1.430801793E-2	5.272854622E-3	-1.760836369E-1	1.767426648E-1
1.767438154E2	-7.639506022E-3	6.022220990E-3	-1.696464372E-1	1.699251095E-1
1.767538254E2	-1.117243483E-2	4.976190655E-3	-1.623116899E-1	1.627718355E-1
1.767638654E2	-4.964971310E-4	2.962162904E-3	-1.693464750E-1	1.693731074E-1
1.767739054E2	-8.874643533E-3	-3.689967664E-3	-1.676993144E-1	1.679745076E-1
1.767839464E2	-5.915819937E-3	3.597645611E-3	-1.712924284E-1	1.714323073E-1
1.767939864E2	-8.049724745E-3	2.408413310E-3	-1.766812223E-1	1.768809002E-1
1.768040264E2	-1.265148346E-2	7.010153756E-3	-1.690470976E-1	1.696647385E-1
1.768140364E2	-9.870255338E-3	5.095473854E-3	-1.665029740E-1	1.668730840E-1
1.768240764E2	-4.037347091E-3	3.086598963E-4	-1.576713395E-1	1.577233234E-1
1.768341174E2	-4.680508836E-3	5.923403045E-3	-1.642588127E-1	1.644322091E-1
