"Time (s)"	"Linear Acceleration x (m/s^2)"	"Linear Acceleration y (m/s^2)"	"Linear Acceleration z (m/s^2)"	"Absolute acceleration (m/s^2)"
1.165290790E2	-6.694711318E-3	1.168612186E-2	-1.540314478E-1	1.546191175E-1
1.165390957E2	2.447844899E-4	3.989354242E-3	-1.534338623E-1	1.534859113E-1
1.165491057E2	-1.106400267E-3	3.584201583E-3	-1.532841736E-1	1.533300639E-1
1.165591457E2	-3.172326053E-3	4.211868206E-4	-1.490928894E-1	1.491272300E-1
1.165691867E2	3.332085518E-3	-7.401551753E-3	-1.603201282E-1	1.605254786E-1
1.165792267E2	8.830095059E-3	-1.151682213E-3	-1.658586109E-1	1.660974887E-1
1.165892667E2	-8.470668312E-5	-4.330260619E-3	-1.558288819E-1	1.558890591E-1
1.165993077E2	3.301433603E-3	2.751594619E-3	-1.585238636E-1	1.585821114E-1
1.166093167E2	-4.948083477E-3	-5.215076823E-4	-1.565779102E-1	1.566569419E-1
1.166193577E2	-2.590723669E-3	-1.290687888E-2	-1.573269385E-1	1.578767397E-1
1.166293977E2	-7.067383379E-3	-3.258785759E-3	-1.511902857E-1	1.513904557E-1
1.166394377E2	2.948732295E-3	-5.340417372E-3	-1.505915308E-1	1.507150431E-1
1.166494787E2	3.343756538E-4	-2.521246299E-3	-1.649628174E-1	1.649824222E-1
1.166595187E2	1.192989023E-3	3.464680840E-3	-1.610720801E-1	1.611137556E-1
1.166695287E2	-3.034383726E-3	1.099385264E-2	-1.534379554E-1	1.538612311E-1
1.166795687E2	9.085439655E-4	1.350899591E-2	-1.573298621E-1	1.579113800E-1
1.166896087E2	6.209180571E-4	5.982277198E-3	-1.559820789E-1	1.560979888E-1
1.166996487E2	-6.086788183E-3	2.070384859E-3	-1.579280323E-1	1.580588462E-1
1.167096897E2	-7.520234814E-3	-1.453156429E-3	-1.601739478E-1	1.603569741E-1
1.167196987E2	-6.080254605E-3	-3.786149793E-3	-1.571807581E-1	1.573438755E-1
1.167297397E2	1.502716436E-3	6.492533558E-3	-1.520907569E-1	1.522366890E-1
1.167397797E2	-5.813203016E-3	6.617316795E-3	-1.576292396E-1	1.578751386E-1
1.167498197E2	-6.645234965E-3	-5.530461017E-4	-1.523901343E-1	1.525359566E-1
1.167598607E2	-5.710208652E-3	-5.373632298E-3	-1.570310694E-1	1.572267126E-1
1.167699007E2	5.837184594E-3	1.795816971E-3	-1.610726649E-1	1.611884023E-1
1.167799107E2	2.201894963E-3	8.021425135E-3	-1.541875684E-1	1.544117802E-1
1.167899507E2	7.344977658E-3	6.155884685E-4	-1.555341822E-1	1.557087328E-1
1.167999907E2	3.966579508E-3	-1.613169140E-3	-1.684079969E-1	1.684624275E-1
1.168100307E2	-5.610587286E-3	6.546181762E-3	-1.564323145E-1	1.566697170E-1
1.168200717E2	-1.060537369E-2	5.801799232E-3	-1.484988123E-1	1.489900402E-1
1.168301117E2	-1.205285592E-3	-1.244584420E-3	-1.607732874E-1	1.607826224E-1
1.168401217E2	-5.423128065E-3	-2.519601770E-4	-1.652633643E-1	1.653525125E-1
1.168501617E2	-5.781458459E-3	-3.160648467E-4	-1.580777210E-1	1.581837256E-1
1.168602017E2	-1.497733740E-3	-8.697025222E-3	-1.591255420E-1	1.593700712E-1
1.168702427E2	2.345522051E-3	-7.909619976E-3	-1.607721180E-1	1.609836559E-1
1.168802827E2	3.882944053E-3	1.693390198E-3	-1.622695899E-1	1.623248737E-1
1.168902927E2	-5.099565192E-3	1.331886090E-4	-1.604739100E-1	1.605549722E-1
1.169003327E2	-3.255657442E-3	-1.647704258E-3	-1.622701746E-1	1.623111943E-1
1.169103727E2	-7.072812610E-4	-1.659279917E-3	-1.562826258E-1	1.562930343E-1
1.169204137E2	-3.807727104E-3	-6.089509651E-4	-1.567316920E-1	1.567791213E-1
1.169304537E2	-8.879858062E-3	-2.964501791E-3	-1.607732874E-1	1.610456150E-1
1.169404937E2	-1.533970774E-3	3.662714157E-3	-1.642167127E-1	1.642647171E-1
1.169505037E2	-3.529077014E-3	4.515050906E-3	-1.576309937E-1	1.577351269E-1
1.169605437E2	-1.132381719E-2	-6.679744958E-3	-1.553862476E-1	1.559414434E-1
1.169705837E2	-7.649806600E-3	3.499764134E-3	-1.532906055E-1	1.535212612E-1
1.169806247E2	-2.740043798E-3	-3.128936458E-3	-1.559844178E-1	1.560398561E-1
1.169906647E2	-1.112949777E-2	-3.932453524E-3	-1.553850782E-1	1.558327707E-1
1.170007047E2	8.538165395E-4	-2.451308118E-4	-1.541875684E-1	1.541901273E-1
1.170107147E2	3.837295229E-3	5.746035981E-3	-1.535888135E-1	1.537441557E-1
1.170207547E2	6.589703547E-4	9.437241610E-3	-1.555341822E-1	1.558216211E-1
1.170307957E2	-1.292200627E-2	2.475153795E-3	-1.519410682E-1	1.525096483E-1
1.170408357E2	-4.154980622E-3	-3.998741764E-3	-1.571801734E-1	1.572859202E-1
1.170508757E2	-5.607004153E-3	1.627398888E-4	-1.666099781E-1	1.667043784E-1
1.170609157E2	-5.180010088E-3	1.262962036E-3	-1.446051514E-1	1.447034118E-1
1.170709257E2	5.018488750E-3	1.948680547E-3	-1.498436719E-1	1.499403501E-1
1.170809667E2	3.391824476E-3	4.454116523E-3	-1.749925464E-1	1.750820806E-1
1.170910067E2	-5.896102715E-3	4.007508019E-3	-1.648137134E-1	1.649678280E-1
1.171010467E2	3.744085244E-4	8.250352764E-3	-1.538852674E-1	1.541067293E-1
1.171110867E2	-9.229406213E-3	2.074624090E-3	-1.577783436E-1	1.580616706E-1
1.171210967E2	-6.580756850E-3	-1.195604396E-2	-1.631671375E-1	1.637368868E-1
1.171311367E2	1.999179877E-3	-3.102034698E-3	-1.502944922E-1	1.503397943E-1
1.171411777E2	3.092567234E-3	-3.206832334E-6	-1.540361255E-1	1.540671670E-1
1.171512177E2	-2.716223532E-3	-7.353042704E-3	-1.579280323E-1	1.581224478E-1
1.171612577E2	1.221087064E-3	-3.014632529E-3	-1.636162037E-1	1.636485294E-1
1.171712987E2	-8.889551649E-3	4.567771778E-4	-1.706515735E-1	1.708835636E-1
1.171813077E2	-5.778665043E-3	7.282803026E-3	-1.666093934E-1	1.668685775E-1
1.171913487E2	-3.382578281E-3	-1.852151239E-4	-1.550839466E-1	1.551209419E-1
1.172013887E2	-9.194703216E-3	-2.005562992E-3	-1.615199769E-1	1.617939052E-1
1.172114287E2	-1.207497998E-2	-3.242038968E-3	-1.658621192E-1	1.663326743E-1
1.172214687E2	-6.495074584E-4	9.769509640E-4	-1.684068274E-1	1.684109136E-1
1.172315097E2	7.495076940E-4	4.854084346E-3	-1.594255042E-1	1.595011451E-1
1.172415197E2	-3.583669109E-3	-3.111422220E-3	-1.532882667E-1	1.533617173E-1
1.172515597E2	5.098543642E-3	-2.475286270E-3	-1.631665528E-1	1.632649569E-1
1.172615997E2	1.167977044E-3	-9.494635686E-3	-1.543349183E-1	1.546311071E-1
1.172716397E2	-2.049796550E-3	-6.062055146E-4	-1.544851917E-1	1.544999793E-1
1.172816807E2	-1.900152369E-3	-2.399139991E-3	-1.576286548E-1	1.576583625E-1
1.172916897E2	-2.551874517E-3	7.023246037E-3	-1.580777210E-1	1.582542383E-1
1.173017307E2	-2.612112544E-3	3.331889659E-3	-1.591255420E-1	1.591818543E-1
1.173117707E2	-5.102663531E-3	6.775506819E-3	-1.511920398E-1	1.514297777E-1
1.173218107E2	-6.241682867E-3	1.146109086E-3	-1.453547645E-1	1.454932291E-1
1.173318517E2	3.275089726E-3	-5.863163020E-3	-1.645155054E-1	1.646525263E-1
1.173418917E2	-2.950313442E-3	7.152222823E-3	-1.630180335E-1	1.632015254E-1
1.173519017E2	-7.137543685E-3	-8.314649295E-4	-1.592758155E-1	1.594378288E-1
1.173619417E2	2.311891140E-3	3.230216629E-3	-1.552342200E-1	1.552850354E-1
1.173719817E2	-4.169708868E-3	-4.938955768E-3	-1.555341822E-1	1.556684348E-1
1.173820217E2	7.375388889E-4	-6.556423525E-3	-1.606247681E-1	1.607602152E-1
1.173920627E2	-4.517840325E-3	-4.347573859E-3	-1.640687782E-1	1.641885387E-1
1.174021027E2	-5.773129603E-3	-4.925671625E-3	-1.607756263E-1	1.609546311E-1
1.174121127E2	-4.390603998E-3	-3.535391036E-3	-1.637694007E-1	1.638663877E-1
1.174221527E2	-3.083098627E-3	-1.025651875E-3	-1.555365211E-1	1.555704562E-1
1.174321927E2	-8.225554631E-3	1.035898207E-3	-1.576327479E-1	1.578506131E-1
1.174422337E2	-1.711308488E-2	7.731252490E-3	-1.547886622E-1	1.559235706E-1
1.174522737E2	5.582649130E-4	6.995101743E-3	-1.601774561E-1	1.603310967E-1
1.174623137E2	-1.921445313E-3	1.649741647E-3	-1.577818519E-1	1.578021748E-1
1.174723237E2	2.325864500E-3	-8.141105762E-3	-1.625724757E-1	1.627928042E-1
1.174823637E2	6.386099387E-3	-5.998192588E-4	-1.550880396E-1	1.552206239E-1
1.174924047E2	-3.462105553E-3	-5.195155176E-3	-1.600283521E-1	1.601500837E-1
1.175024447E2	-8.101723851E-3	5.054963613E-4	-1.528432935E-1	1.530587006E-1
1.175124847E2	-7.315318456E-3	-2.211412392E-3	-1.496998304E-1	1.498947746E-1
1.175224947E2	-2.481940333E-4	5.744089955E-3	-1.568837196E-1	1.569890367E-1
1.175325347E2	3.188094121E-3	-2.734126062E-3	-1.570339930E-1	1.570901472E-1
1.175425517E2	8.582842919E-3	1.953047686E-3	-1.583811915E-1	1.586256014E-1
1.175525927E2	3.279938804E-3	1.211360815E-2	-1.619737208E-1	1.624591756E-1
1.175626327E2	3.021371388E-3	1.243879556E-2	-1.582315028E-1	1.587484198E-1
1.175726727E2	3.595174534E-3	2.624737448E-3	-1.522445387E-1	1.523095994E-1
1.175826827E2	4.504766887E-3	-4.699663036E-3	-1.532935292E-1	1.534316976E-1
1.175927227E2	-1.908903492E-3	4.881977392E-3	-1.555388600E-1	1.556271653E-1
1.176027637E2	1.328022017E-3	2.620100789E-4	-1.648201454E-1	1.648257037E-1
1.176128037E2	1.487832874E-3	-2.000620267E-3	-1.567363697E-1	1.567561984E-1
1.176228437E2	-1.298698345E-2	6.531751016E-4	-1.622760218E-1	1.627961782E-1
1.176328837E2	-6.380467445E-3	-2.461951878E-3	-1.538946229E-1	1.540465077E-1
1.176428937E2	-3.413094294E-3	-4.213129012E-3	-1.621280873E-1	1.622187300E-1
1.176529347E2	-7.342481171E-3	-2.250104514E-3	-1.586852467E-1	1.588709619E-1
1.176629747E2	1.545330875E-3	2.590672849E-3	-1.606317848E-1	1.606601068E-1
1.176730147E2	1.597055036E-4	1.088450971E-2	-1.601827186E-1	1.605521766E-1
1.176830547E2	2.893490669E-3	9.379134905E-3	-1.559914345E-1	1.562999299E-1
1.176930647E2	1.079764887E-3	1.144477347E-2	-1.534467262E-1	1.538767251E-1
1.177031047E2	1.898214622E-3	6.264894144E-3	-1.465610451E-1	1.467071643E-1
1.177131457E2	9.222789266E-4	1.017159708E-3	-1.685652870E-1	1.685708788E-1
1.177231857E2	4.430218313E-3	2.472956521E-3	-1.568901515E-1	1.569721695E-1
1.177332257E2	-5.685932999E-3	3.640129287E-3	-1.492571962E-1	1.494098089E-1
1.177432667E2	-1.471984921E-2	5.051715667E-3	-1.570415944E-1	1.578108240E-1
1.177532757E2	-9.078567463E-4	5.547408806E-3	-1.609335011E-1	1.610316420E-1
1.177633167E2	-6.357665017E-3	5.246140156E-4	-1.538987160E-1	1.540308732E-1
1.177733567E2	5.174311908E-3	3.083401266E-3	-1.558446693E-1	1.559610266E-1
1.177833967E2	1.285678469E-2	4.106545234E-3	-1.645266151E-1	1.650792771E-1
1.177934367E2	-9.416963649E-4	5.388757400E-4	-1.518030739E-1	1.518069512E-1
1.178034777E2	-6.325959860E-3	3.575869300E-3	-1.492589504E-1	1.494357349E-1
1.178134867E2	-3.517318915E-3	9.821997536E-4	-1.579414809E-1	1.579836942E-1
1.178235277E2	-4.413424699E-3	-1.649901532E-3	-1.549482912E-1	1.550199130E-1
1.178335677E2	-8.644799993E-4	3.484885711E-3	-1.537507814E-1	1.537926999E-1
1.178436077E2	-5.615222803E-4	1.248784365E-2	-1.655767751E-1	1.660479750E-1
1.178536487E2	-6.411122500E-3	3.375035715E-3	-1.549488759E-1	1.551181727E-1
1.178636887E2	-1.070805627E-4	-1.582306805E-3	-1.509072804E-1	1.509156137E-1
1.178736987E2	7.507731251E-3	2.935256576E-3	-1.585414052E-1	1.587462092E-1
1.178837387E2	2.933042172E-3	2.414694498E-3	-1.534525734E-1	1.534995954E-1
1.178937787E2	3.243224971E-3	7.724811416E-3	-1.470165431E-1	1.472550684E-1
1.179038197E2	2.549748049E-3	4.221365363E-3	-1.510587233E-1	1.511392042E-1
1.179138597E2	-5.977263096E-3	5.450212550E-3	-1.601909047E-1	1.603950076E-1
1.179238697E2	1.697596310E-3	1.703563440E-3	-1.616877919E-1	1.617056772E-1
1.179339097E2	3.237776896E-3	1.184435300E-2	-1.621368581E-1	1.626011459E-1
1.179439497E2	5.084239662E-4	1.147445722E-2	-1.573474038E-1	1.577660519E-1
1.179539897E2	6.446709431E-4	1.860405863E-3	-1.464201272E-1	1.464333649E-1
1.179640307E2	-2.974523713E-3	1.284070484E-2	-1.630355752E-1	1.635675098E-1
1.179740707E2	-1.288784574E-3	1.034307125E-2	-1.600423855E-1	1.603814367E-1
1.179840807E2	1.928187883E-4	-4.126348109E-3	-1.543542141E-1	1.544094794E-1
1.179941207E2	3.396912524E-4	-5.144732078E-3	-1.654317641E-1	1.655120909E-1
1.180041607E2	-8.048357730E-3	5.312962867E-3	-1.702223879E-1	1.704953518E-1
1.180142017E2	-1.537303801E-3	4.595130351E-3	-1.509131277E-1	1.509908958E-1
1.180242417E2	3.320827915E-3	5.355515066E-3	-1.483684194E-1	1.485021795E-1
1.180342817E2	-2.341597450E-3	5.043040775E-4	-1.616913003E-1	1.617090411E-1
1.180442917E2	3.742910661E-3	7.026658435E-3	-1.598956203E-1	1.600936998E-1
1.180543317E2	-5.043061902E-3	5.075725797E-3	-1.628893948E-1	1.630464670E-1
1.180643727E2	-8.030559696E-3	-2.346012555E-3	-1.640874892E-1	1.643006324E-1
1.180744127E2	-6.610378365E-3	-4.415689353E-3	-1.639378005E-1	1.641304294E-1
1.180844527E2	-8.376850194E-3	2.156265839E-3	-1.489689285E-1	1.492198470E-1
1.180944627E2	-3.483049320E-3	4.767522714E-3	-1.512136745E-1	1.513289010E-1
1.181045027E2	3.525258337E-3	8.792110998E-4	-1.703738308E-1	1.704125661E-1
1.181145427E2	6.306890742E-3	1.196376868E-3	-1.669309902E-1	1.670543734E-1
1.181245837E2	-1.444718509E-3	9.850959526E-3	-1.533093166E-1	1.536322726E-1
1.181346237E2	-4.571786599E-3	5.663014655E-3	-1.536086941E-1	1.537810192E-1
1.181446637E2	-5.147554615E-3	-9.939444344E-4	-1.452255410E-1	1.453201397E-1
1.181546737E2	-6.196546245E-3	-1.330707511E-3	-1.465727395E-1	1.467096995E-1
1.181647137E2	2.985292525E-3	7.768117357E-5	-1.458242959E-1	1.458548706E-1
1.181747547E2	5.009016147E-3	1.022809123E-2	-1.411839455E-1	1.416425451E-1
1.181847947E2	2.978508270E-3	6.290864004E-3	-1.566024685E-1	1.567570720E-1
1.181948347E2	4.903256918E-3	5.871892730E-3	-1.606446487E-1	1.608266899E-1
1.182048747E2	-5.772914329E-3	8.280073064E-3	-1.627402908E-1	1.630530232E-1
1.182148847E2	-1.066237604E-2	2.248624437E-3	-1.554049587E-1	1.557865327E-1
1.182249247E2	-9.672393326E-3	-2.379232049E-3	-1.612416494E-1	1.615490187E-1
1.182349657E2	-1.181474234E-2	2.572468822E-3	-1.569006765E-1	1.573659049E-1
1.182450057E2	6.246944790E-4	-1.693221177E-3	-1.642348391E-1	1.642447552E-1
1.182550457E2	-5.627320944E-3	6.620834260E-3	-1.580976015E-1	1.583362049E-1
1.182650867E2	-8.610135255E-3	1.205577553E-2	-1.506119961E-1	1.513388566E-1
1.182750957E2	-6.777689817E-3	1.421049734E-2	-1.521094680E-1	1.529220898E-1
1.182851367E2	1.444860692E-3	1.056852252E-2	-1.510610622E-1	1.514372009E-1
1.182951767E2	-5.125054826E-3	6.248937640E-4	-1.500132412E-1	1.501020626E-1
1.183052167E2	1.875566940E-3	2.671017246E-3	-1.479170144E-1	1.479530169E-1
1.183152577E2	-7.549046626E-3	-6.263496294E-3	-1.567492336E-1	1.570558554E-1
1.183252667E2	-6.055060186E-4	6.719199959E-3	-1.621374428E-1	1.622777392E-1
1.183353077E2	2.529394714E-4	-5.359338596E-5	-1.574970925E-1	1.574973047E-1
1.183453477E2	-3.226672325E-3	-1.519762611E-2	-1.548021108E-1	1.555797955E-1
1.183553877E2	1.188754931E-3	-2.211179417E-3	-1.631858486E-1	1.632051581E-1
1.183654277E2	-1.166618309E-3	-6.521093552E-3	-1.609405178E-1	1.610768013E-1
1.183754687E2	-1.348346231E-3	4.134292100E-3	-1.709696621E-1	1.710249565E-1
1.183854777E2	-8.833555994E-3	3.893651767E-3	-1.622883010E-1	1.625751668E-1
1.183955187E2	-8.580273342E-3	6.014541951E-3	-1.678279531E-1	1.681547432E-1
1.184055587E2	-6.380669585E-3	1.081503291E-2	-1.633372915E-1	1.638192561E-1
1.184155987E2	4.743211088E-4	-2.090516640E-4	-1.601944131E-1	1.601952517E-1
1.184256397E2	-8.291193623E-3	2.874377011E-3	-1.664819241E-1	1.667130378E-1
1.184356797E2	-9.117941951E-3	5.335981711E-3	-1.672309524E-1	1.675643190E-1
1.184456897E2	-3.914010812E-3	-8.064379329E-3	-1.567521572E-1	1.570082561E-1
1.184557297E2	-3.884311068E-3	9.263419420E-3	-1.570503652E-1	1.573712681E-1
1.184657697E2	3.104234827E-3	-1.514922213E-3	-1.600453091E-1	1.600825794E-1
1.184758097E2	-2.891083831E-3	-4.315071562E-3	-1.639372158E-1	1.640194773E-1
1.184858507E2	-8.995884180E-4	-7.262931629E-3	-1.619918472E-1	1.621570781E-1
1.184958607E2	1.570886462E-3	-2.238624785E-3	-1.666316128E-1	1.666540534E-1
1.185059007E2	7.402129623E-4	-6.541933394E-3	-1.585490066E-1	1.586856399E-1
1.185159407E2	4.725170943E-3	4.579795115E-3	-1.592974502E-1	1.594333071E-1
1.185259807E2	6.055873315E-3	9.163920823E-3	-1.651353103E-1	1.655002168E-1
1.185360217E2	-4.042746059E-3	1.105449010E-2	-1.591471767E-1	1.595818580E-1
1.185460425E2	-8.788125298E-4	1.344150625E-2	-1.572012234E-1	1.577772830E-1
1.185560525E2	1.994146075E-3	2.976059178E-3	-1.471720791E-1	1.472156731E-1
1.185660925E2	-2.641603582E-3	-1.094233319E-3	-1.616918850E-1	1.617171639E-1
1.185761325E2	-5.417557221E-3	4.873544611E-3	-1.543571377E-1	1.545290501E-1
1.185861735E2	-1.227958684E-2	7.053551059E-3	-1.474708718E-1	1.481492452E-1
1.185962135E2	-9.754032791E-3	9.832613887E-3	-1.539080715E-1	1.545299839E-1
1.186062535E2	-2.854391982E-3	2.085286123E-3	-1.639372158E-1	1.639753234E-1
1.186162635E2	-5.523573408E-3	3.885538755E-3	-1.672291982E-1	1.673655042E-1
1.186263035E2	-3.824527856E-3	1.382730828E-2	-1.598938662E-1	1.605361950E-1
1.186363435E2	-6.420945138E-3	6.155697391E-3	-1.627367824E-1	1.629796966E-1
1.186463845E2	3.575583792E-4	3.533769348E-3	-1.604908669E-1	1.605301646E-1
1.186564245E2	-2.068410282E-3	5.152607546E-3	-1.594430459E-1	1.595396896E-1
1.186664645E2	-9.009883236E-3	1.268425528E-3	-1.627361977E-1	1.629903584E-1
1.186764745E2	-9.217767741E-3	2.492599511E-3	-1.628858864E-1	1.631655365E-1
1.186865145E2	-4.754589747E-3	-7.228560965E-3	-1.678256142E-1	1.680484900E-1
1.186965555E2	-5.036412979E-3	-4.449338252E-3	-1.557008278E-1	1.558457887E-1
1.187065955E2	-7.734126990E-3	6.241304283E-3	-1.552517617E-1	1.555695346E-1
1.187166355E2	-1.654601003E-3	3.615251211E-3	-1.574965078E-1	1.575466842E-1
1.187266455E2	-5.544229383E-3	8.518621190E-3	-1.600412160E-1	1.603636374E-1
1.187366855E2	-2.446448191E-3	1.040263976E-2	-1.576456118E-1	1.580074015E-1
1.187467265E2	3.720890527E-4	4.775028164E-3	-1.598903579E-1	1.599620764E-1
1.187567665E2	-5.590217962E-4	-1.806990635E-3	-1.613860756E-1	1.613971596E-1
1.187668065E2	2.940589305E-3	-3.001882858E-3	-1.634817177E-1	1.635357159E-1
1.187768465E2	-4.752362780E-3	5.052579045E-3	-1.567457253E-1	1.568991265E-1
1.187868565E2	-4.014387634E-4	-2.032126710E-3	-1.582420278E-1	1.582555846E-1
1.187968965E2	-1.775043367E-3	4.885092862E-3	-1.546489137E-1	1.547362318E-1
1.188069375E2	-4.125087874E-3	1.099990999E-2	-1.582408583E-1	1.586763486E-1
1.188169775E2	1.237886389E-3	9.122679681E-3	-1.625812465E-1	1.628416942E-1
1.188270175E2	-2.178827869E-3	7.635015543E-3	-1.530011684E-1	1.532070438E-1
1.188370585E2	6.286390655E-4	6.043933346E-3	-1.612346327E-1	1.613490970E-1
1.188470675E2	-2.484906196E-3	1.482433621E-3	-1.613837367E-1	1.614096740E-1
1.188571085E2	-1.025563938E-2	5.935271066E-3	-1.642278224E-1	1.646547395E-1
1.188671485E2	-8.354469176E-3	1.663418650E-3	-1.616825294E-1	1.619067770E-1
1.188771885E2	-3.525659762E-4	-2.408111813E-3	-1.555452919E-1	1.555643312E-1
1.188872285E2	-9.814725062E-3	5.906788730E-3	-1.616819447E-1	1.620872303E-1
1.188972385E2	-9.885426122E-3	3.356237831E-3	-1.583887929E-1	1.587324658E-1
1.189072795E2	-4.918955892E-3	-2.721380959E-3	-1.535981691E-1	1.537010071E-1
1.189173195E2	-4.948068631E-3	2.707091826E-3	-1.565907741E-1	1.566923171E-1
1.189273595E2	-1.111182136E-2	4.405689701E-3	-1.672180885E-1	1.676447786E-1
1.189373995E2	-4.612472713E-3	-1.044193944E-3	-1.537455189E-1	1.538182364E-1
1.189474405E2	-5.780837192E-3	2.587872581E-3	-1.547939247E-1	1.549234465E-1
1.189574495E2	3.122357199E-3	5.720774182E-3	-1.592840016E-1	1.594172812E-1
1.189674905E2	-7.638747711E-3	6.455458556E-3	-1.573380482E-1	1.576555893E-1
1.189775305E2	-1.284670167E-2	8.409831002E-3	-1.586858314E-1	1.594269616E-1
1.189875705E2	-7.780037911E-3	8.435133914E-3	-1.634758705E-1	1.638781276E-1
1.189976115E2	-1.017508714E-2	-1.639531860E-3	-1.582361805E-1	1.585714643E-1
1.190076515E2	-6.763826092E-3	-2.408289970E-3	-1.523983204E-1	1.525673532E-1
1.190176615E2	-7.404688922E-3	-2.813195949E-4	-1.582361805E-1	1.584095874E-1
1.190277015E2	-2.192321861E-3	4.119272064E-4	-1.622789454E-1	1.622942762E-1
1.190377415E2	-3.343059326E-3	4.379646750E-3	-1.669198805E-1	1.670107897E-1
1.190477815E2	-5.883158898E-3	2.257422670E-3	-1.654224086E-1	1.655423836E-1
1.190578225E2	-1.193453374E-2	-5.262768175E-4	-1.553926796E-1	1.558511948E-1
1.190678625E2	-1.677825412E-3	-6.001573009E-4	-1.473089039E-1	1.473196812E-1
1.190778725E2	-2.318101522E-3	7.172043971E-3	-1.603318226E-1	1.605088943E-1
1.190879125E2	-1.427766437E-3	8.122339854E-3	-1.654218239E-1	1.656272645E-1
1.190979525E2	5.858289959E-3	-6.425934685E-3	-1.515019423E-1	1.517512791E-1
1.191079935E2	1.606146771E-3	-2.530912478E-3	-1.540466505E-1	1.540758117E-1
1.191180335E2	-2.185816262E-3	4.544149940E-3	-1.610820204E-1	1.611609270E-1
1.191280435E2	2.769772950E-4	1.546871765E-3	-1.658720595E-1	1.658795034E-1
1.191380835E2	4.906809215E-3	-1.629422572E-3	-1.513534230E-1	1.514417064E-1
1.191481235E2	4.421339282E-3	6.357152243E-3	-1.574906605E-1	1.576809113E-1
1.191581645E2	-8.692486777E-3	1.900157793E-3	-1.600359535E-1	1.602831131E-1
1.191682045E2	2.865800048E-3	-7.380355597E-3	-1.537478578E-1	1.539515711E-1
1.191782445E2	5.444944346E-3	-3.836070397E-3	-1.639272755E-1	1.640625323E-1
1.191882545E2	-2.379395074E-3	1.105933232E-2	-1.570421791E-1	1.574490914E-1
1.191982945E2	3.563061386E-4	1.008497149E-2	-1.603359157E-1	1.606531651E-1
1.192083345E2	-6.584455899E-3	-2.254284360E-4	-1.594366139E-1	1.595726785E-1
1.192183755E2	8.450557088E-4	4.382602335E-3	-1.534490651E-1	1.535139632E-1
1.192284155E2	3.945773356E-3	3.473273506E-3	-1.495571584E-1	1.496495118E-1
1.192384555E2	-4.531841094E-3	-2.072038525E-3	-1.497068471E-1	1.497897559E-1
1.192484655E2	-3.529050747E-3	1.130010970E-3	-1.592863405E-1	1.593294367E-1
1.192585055E2	-1.564700862E-2	-3.961812942E-3	-1.550950563E-1	1.559326820E-1
1.192685465E2	-1.175733912E-2	1.059497204E-3	-1.459646291E-1	1.464412186E-1
1.192785865E2	-4.130936517E-3	5.103623411E-3	-1.519521779E-1	1.520939709E-1
1.192886265E2	-1.730693036E-4	2.141241236E-3	-1.627297658E-1	1.627439447E-1
1.192986365E2	-4.205631271E-3	2.159824418E-3	-1.645260304E-1	1.645939454E-1
1.193086765E2	-3.054679389E-3	5.185676292E-3	-1.589881325E-1	1.591020068E-1
1.193187175E2	3.978699918E-3	-3.190798173E-4	-1.564434242E-1	1.564943349E-1
1.193287575E2	-2.256559863E-3	7.671693116E-3	-1.616831142E-1	1.618807473E-1
1.193387975E2	-8.521687553E-3	-4.847487956E-3	-1.589893019E-1	1.592912911E-1
1.193488375E2	-4.922908473E-3	-3.190935217E-4	-1.534508193E-1	1.535300973E-1
1.193588475E2	-3.665085020E-3	-6.376676462E-3	-1.690178615E-1	1.691778128E-1
1.193688875E2	-1.119917214E-2	-2.017220878E-3	-1.648271620E-1	1.652195024E-1
1.193789285E2	-4.236539573E-3	2.676800508E-3	-1.610849440E-1	1.611628764E-1
1.193889685E2	-1.783593207E-3	1.589309759E-3	-1.465651381E-1	1.465846063E-1
1.193990085E2	-2.815088300E-3	-2.521479274E-3	-1.630303127E-1	1.630741102E-1
1.194090495E2	-2.334542248E-3	2.070462517E-4	-1.541975087E-1	1.542153191E-1
1.194190585E2	4.546235866E-4	-2.667444963E-3	-1.529999989E-1	1.530239250E-1
1.194290995E2	-1.004256719E-3	-3.289296348E-3	-1.586881703E-1	1.587254340E-1
1.194391395E2	-1.471065811E-4	-8.218307281E-4	-1.519515932E-1	1.519538868E-1
1.194491795E2	-2.787899890E-3	-8.749535959E-4	-1.528491408E-1	1.528770675E-1
1.194592195E2	-1.092861964E-2	5.366282165E-4	-1.661720216E-1	1.665318692E-1
1.194692605E2	-1.212473499E-2	-3.739180206E-3	-1.640757948E-1	1.645656620E-1
1.194792695E2	-7.541668513E-3	-1.044644819E-2	-1.616807753E-1	1.621933357E-1
1.194893105E2	-9.462381211E-3	-6.145743420E-3	-1.592857558E-1	1.596848734E-1
1.194993505E2	-7.365694160E-3	-2.752046864E-3	-1.522509706E-1	1.524538791E-1
1.195093905E2	-1.226712154E-3	1.645808481E-4	-1.558440846E-1	1.558489994E-1
1.195194315E2	-1.901438585E-3	5.774148297E-3	-1.583893776E-1	1.585059973E-1
1.195294405E2	2.310878441E-3	1.427563441E-2	-1.574918300E-1	1.581543879E-1
1.195394815E2	1.223349719E-3	9.498134879E-3	-1.585402358E-1	1.588292086E-1
1.195495260E2	-6.849821846E-3	8.044978450E-3	-1.559955275E-1	1.563529544E-1
